ID,dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,fuel_swelling,fuel_gas_swelling
1748,2.19E-05,0.7389546563,0.02490447755,4.53E-09,33064.5147,2.20E-07,2.89E-09,1.75E-18,5.30E-07,23.29975407,1.949429577
1749,2.76E-05,0.5393353859,0.05997670079,2.88E-09,23330.88669,3.98E-07,4.94E-10,3.72E-18,5.73E-07,29.75118392,8.400859425
1750,6.18E-05,0.6390976306,0.05379813622,9.42E-10,17433.41771,5.01E-08,9.90E-10,3.85E-18,9.58E-07,60.98286656,39.63254207
1751,2.64E-05,0.6376536143,0.02300329559,1.38E-09,26722.27604,6.11E-08,2.17E-09,1.93E-18,3.42E-07,45.16607098,23.81574648
1752,9.95E-05,0.5598440794,0.01704955246,3.63E-09,7023.99664,2.42E-07,1.67E-09,3.33E-18,5.47E-07,88.22677401,66.87644951
1753,4.26E-05,0.7117273749,0.0684986169,3.84E-09,11042.49278,3.19E-07,1.67E-09,3.52E-18,8.33E-07,33.00539235,11.65506786
1754,7.01E-05,0.7313781029,0.04804812032,4.37E-09,35377.83598,1.80E-07,1.74E-09,1.72E-18,4.09E-07,52.50485973,31.15453524
1755,8.99E-05,0.6828984403,0.03223250665,1.88E-09,33992.77787,1.86E-08,8.30E-10,2.58E-18,6.03E-07,82.68917388,61.33884939
1756,9.34E-05,0.7016749865,0.06343013027,4.88E-09,31198.45214,2.75E-08,4.40E-10,3.85E-18,7.15E-07,57.62129056,36.27096607
1757,2.83E-05,0.6437643148,0.06362325317,1.58E-09,30828.72003,3.94E-07,2.57E-09,3.89E-18,9.47E-07,27.31353473,5.963210234
1758,6.47E-05,0.7774659038,0.05702073112,4.74E-09,23505.38789,1.58E-07,1.84E-09,1.07E-18,2.61E-07,46.69968289,25.34935839
1759,9.20E-05,0.79507906,0.07229264687,3.17E-09,29529.00229,2.35E-07,2.10E-09,1.68E-18,6.90E-07,49.59807647,28.24775198
1760,4.63E-05,0.7275093538,0.01673094927,4.21E-09,35712.22309,3.13E-07,1.02E-09,2.11E-18,6.41E-07,47.85485976,26.50453527
1761,4.79E-05,0.8406692996,0.01096395685,4.58E-09,31754.04135,2.23E-07,9.88E-10,3.65E-18,7.04E-07,45.90271976,24.55239527
1762,8.58E-05,0.6005006589,0.06336651232,1.31E-09,38803.08572,1.39E-07,8.08E-10,2.55E-18,2.54E-07,69.7798629,48.42953841
1763,7.65E-05,0.8137476101,0.0152034425,1.03E-09,38298.69089,3.29E-07,1.57E-09,1.53E-18,9.32E-07,79.16674889,57.8164244
1764,6.79E-05,0.536914941,0.03421519259,1.42E-09,37677.92553,3.99E-07,2.27E-09,1.72E-18,8.77E-07,73.4207512,52.0704267
1765,3.30E-05,0.7128842514,0.0789697901,3.33E-09,46374.77243,2.03E-10,1.88E-09,1.85E-18,4.92E-07,33.25073301,11.90040852
1766,1.12E-05,0.6138786813,0.05941945914,2.64E-09,17076.37401,2.45E-08,2.12E-09,1.70E-18,9.99E-07,25.5306268,4.18030231
1767,5.58E-05,0.5646320758,0.05156642966,4.68E-09,43831.64136,2.80E-07,1.50E-09,3.58E-18,4.23E-07,48.19934623,26.84902174
1768,6.14E-05,0.7625058755,0.01874303699,2.58E-09,18371.53741,2.67E-08,1.19E-09,2.49E-18,4.71E-07,59.47348498,38.12316049
1769,7.64E-05,0.8269261387,0.02030328983,4.98E-09,39504.19744,2.86E-07,1.24E-09,2.17E-18,4.26E-07,63.86104512,42.51072062
1770,2.61E-05,0.9015292594,0.03047434144,2.60E-09,11061.48515,2.17E-08,1.12E-09,3.66E-18,6.09E-07,22.80790552,1.457581023
1771,7.14E-05,0.8883402318,0.06674961064,1.74E-09,44101.21616,1.01E-07,2.34E-09,2.75E-18,9.76E-07,46.13739792,24.78707343
1772,4.25E-05,0.5458376464,0.07337874223,2.14E-09,31666.10559,3.11E-07,2.15E-09,3.13E-18,7.54E-07,36.65726592,15.30694142
1773,1.48E-05,0.5272330011,0.07112956758,3.31E-09,6492.629482,3.40E-07,2.19E-09,3.17E-18,5.79E-07,21.36830823,0.01798373221
1774,9.85E-05,0.5510596808,0.06694591884,9.77E-10,43058.46428,2.91E-07,1.33E-09,3.36E-18,3.03E-07,74.14193046,52.79160597
1775,4.11E-05,0.5010552159,0.01951735618,2.48E-09,41554.85492,3.36E-07,2.17E-09,2.92E-18,9.51E-07,52.54466272,31.19433823
1776,1.16E-05,0.6413399863,0.01416691003,2.36E-09,40852.65408,1.95E-07,2.32E-09,3.96E-18,9.67E-07,21.92989029,0.5795657971
1777,4.88E-05,0.8798573317,0.06748794878,4.87E-09,44467.48012,8.76E-08,3.73E-10,2.35E-18,4.91E-07,34.52133516,13.17101067
1778,3.86E-05,0.683706295,0.07100524672,2.35E-09,21807.10796,2.32E-07,9.21E-10,1.21E-18,2.56E-07,36.13307579,14.78275129
1779,4.59E-05,0.6496952709,0.06941869492,1.99E-09,22403.6803,3.90E-07,2.81E-09,3.71E-18,9.02E-07,36.05924854,14.70892404
1780,8.45E-05,0.8263391775,0.03952545876,2.87E-09,33359.88183,4.70E-08,1.07E-09,3.26E-18,3.42E-07,60.78603563,39.43571114
1781,5.63E-05,0.5822727811,0.02900507811,3.77E-09,33431.3921,9.99E-08,2.65E-09,1.03E-18,9.48E-07,61.21007272,39.85974822
1782,1.19E-05,0.5030730085,0.07934045061,2.23E-09,31984.7201,2.73E-07,6.35E-10,1.41E-18,6.49E-07,27.24155172,5.891227228
1783,8.24E-05,0.5411973111,0.03788508788,6.37E-10,11300.885,2.45E-07,3.30E-10,2.87E-18,3.14E-07,114.5014434,93.15111895
1784,9.31E-05,0.8946727958,0.02521968234,4.08E-09,8335.4886,1.26E-07,3.51E-10,3.97E-18,9.63E-07,69.89331948,48.54299499
1785,1.55E-05,0.7789455497,0.04951798246,3.99E-09,21898.80552,2.21E-07,2.24E-09,1.87E-18,4.21E-07,21.84380383,0.4934793363
1786,2.52E-05,0.764947373,0.05794617948,1.34E-09,38764.19059,2.88E-07,2.45E-09,1.90E-18,3.09E-07,28.46411536,7.113790867
1787,6.23E-05,0.8613870763,0.01656035771,3.29E-09,42224.48759,3.10E-07,1.53E-09,3.11E-18,4.82E-07,55.55524096,34.20491646
1788,9.17E-05,0.8153264775,0.06780632184,1.34E-09,22368.5098,8.15E-08,2.52E-09,3.32E-18,2.63E-07,55.01829576,33.66797126
1789,4.60E-05,0.8662200173,0.05505634972,3.59E-09,24702.82045,9.74E-08,1.16E-09,3.65E-18,2.88E-07,34.35997565,13.00965115
1790,5.13E-05,0.8828235881,0.07426730379,3.14E-09,46492.44701,5.90E-08,2.65E-09,1.52E-18,9.70E-07,35.16461649,13.814292
1791,9.05E-05,0.6636067336,0.02716252444,3.54E-09,17662.59245,8.07E-08,2.25E-09,2.44E-18,7.43E-07,72.74143354,51.39110905
1792,6.29E-05,0.7831679144,0.06152722535,2.30E-09,47254.80625,2.49E-07,2.68E-09,3.55E-18,6.97E-07,43.0482468,21.6979223
1793,7.75E-05,0.8568129471,0.03635304155,1.03E-09,43481.9534,2.56E-07,3.42E-10,2.06E-18,8.65E-07,71.47156557,50.12124108
1794,2.68E-05,0.6813313794,0.04795804023,4.44E-09,10653.89251,9.71E-08,1.57E-09,2.80E-18,4.17E-07,26.22381241,4.873487913
1795,3.49E-05,0.7098399528,0.02692266503,7.25E-10,7150.62777,5.64E-08,1.13E-09,3.89E-18,8.36E-07,50.44508929,29.09476479
1796,9.61E-05,0.5295242449,0.05362714803,4.34E-09,19264.99866,2.82E-07,1.56E-09,2.28E-18,6.67E-07,63.2062651,41.8559406
1797,2.01E-05,0.8742725801,0.06933383719,4.40E-09,26076.9353,1.64E-07,2.93E-09,2.19E-18,9.16E-07,21.48102175,0.1306972544
1798,5.27E-05,0.8991283458,0.04628990983,2.41E-09,16133.29409,1.10E-07,2.00E-09,1.28E-18,7.08E-07,42.83218019,21.48185569
1799,8.93E-05,0.5591637038,0.0338363298,1.55E-09,12824.45064,1.17E-07,2.74E-09,3.03E-18,8.41E-07,76.5806461,55.23032161
1800,7.77E-05,0.6748066147,0.03033199964,1.14E-09,34903.56773,2.90E-08,2.99E-09,3.08E-18,8.35E-07,79.97029959,58.6199751
1801,2.55E-05,0.7800590112,0.04538684453,4.36E-09,34351.67693,2.38E-07,2.27E-09,1.39E-18,5.83E-07,24.2825802,2.93225571
1802,3.22E-05,0.7123174869,0.0715089138,3.20E-09,17291.31964,3.39E-08,2.78E-09,3.74E-18,6.13E-07,26.82060189,5.470277393
1803,7.43E-05,0.8728307582,0.07535260154,4.50E-09,48450.64279,2.90E-07,2.77E-09,2.65E-18,6.51E-07,39.47037428,18.12004979
1804,8.62E-05,0.7141723631,0.0779314727,1.29E-09,34985.09153,3.06E-07,6.64E-10,1.10E-18,9.94E-07,66.19477457,44.84445007
1805,2.46E-05,0.751784084,0.05080973323,1.64E-09,6746.708325,3.93E-07,1.81E-09,1.47E-18,7.93E-07,26.23046068,4.880136187
1806,7.33E-05,0.7717616473,0.04280383223,1.61E-09,35991.78126,2.26E-07,1.91E-09,2.58E-18,3.85E-07,58.78405086,37.43372637
1807,1.80E-05,0.8816006323,0.03066948263,4.93E-09,30432.23898,1.77E-07,1.97E-09,3.88E-18,5.34E-07,21.37382229,0.02349779785
1808,7.09E-05,0.7984525788,0.03303624631,3.93E-09,38363.42978,3.05E-07,3.07E-10,1.44E-18,9.81E-07,60.39250375,39.04217925
1809,4.89E-05,0.8459194942,0.07469854434,3.48E-09,31260.02022,2.98E-07,1.97E-09,3.76E-18,3.21E-07,32.03258172,10.68225723
1810,8.96E-05,0.596753096,0.01227105754,4.70E-09,40197.54828,1.96E-07,2.45E-09,3.22E-18,3.79E-07,82.73644793,61.38612343
1811,4.99E-05,0.7464790447,0.0730051956,1.43E-09,16592.29118,1.64E-07,2.03E-09,3.77E-18,9.89E-07,36.54532142,15.19499693
1812,3.32E-05,0.6228908947,0.05001523382,4.01E-09,35677.60517,1.87E-07,1.61E-09,3.06E-18,5.90E-07,32.94855061,11.59822611
1813,5.00E-05,0.6671283094,0.05116805194,4.63E-09,42742.85913,2.18E-07,2.01E-09,3.49E-18,5.23E-07,42.34783438,20.99750989
1814,7.49E-05,0.7971819173,0.04403508826,2.37E-09,35553.01014,2.75E-07,1.89E-09,1.01E-18,4.30E-07,61.1781716,39.8278471
1815,1.63E-05,0.8220410844,0.07031121048,3.86E-09,45942.64194,2.39E-07,1.71E-09,3.26E-18,6.10E-07,21.58401378,0.2336892885
1816,8.98E-05,0.6847748458,0.02148159981,2.94E-09,39758.95268,2.47E-07,4.67E-10,3.71E-18,8.79E-07,77.24198902,55.89166453
1817,2.50E-05,0.8044326256,0.04701749049,2.35E-09,6259.781584,4.81E-08,3.84E-10,1.23E-18,4.39E-07,28.70864302,7.358318521
1818,8.20E-05,0.5426776697,0.05124417757,9.99E-10,35527.73586,7.36E-08,6.45E-10,1.49E-18,8.81E-07,117.1037923,95.75346784
1819,8.40E-05,0.5934178471,0.06484027853,4.16E-09,36514.47983,1.86E-07,7.44E-10,3.35E-18,4.57E-07,53.81014538,32.45982088
1820,8.65E-05,0.7770303049,0.03195442896,2.02E-09,23993.80294,7.51E-08,7.47E-10,1.67E-18,4.65E-07,75.5775915,54.22726701
1821,1.45E-05,0.7046494839,0.03086902693,1.41E-09,7417.95771,2.37E-07,5.34E-10,1.29E-18,5.31E-07,29.38817207,8.037847574
1822,2.52E-05,0.5487847345,0.01208744996,2.85E-09,31944.83908,3.65E-07,2.22E-09,1.32E-18,7.27E-07,35.28053803,13.93021353
1823,3.08E-05,0.8627602069,0.06371130732,4.66E-09,42816.87877,3.53E-07,1.30E-09,3.04E-18,7.30E-07,23.91712266,2.566798162
1824,2.23E-05,0.7361443471,0.0766713227,3.56E-09,43889.46471,1.57E-07,8.92E-10,2.37E-18,7.41E-07,22.69462081,1.344296312
1825,8.02E-05,0.6618905886,0.03210869498,4.97E-09,16367.43139,1.42E-07,2.18E-09,2.21E-18,4.67E-07,64.4518155,43.101491
1826,5.99E-05,0.7690033644,0.02933004486,3.23E-09,17266.83638,3.58E-07,2.99E-09,1.30E-18,2.70E-07,53.76675563,32.41643114
1827,2.14E-05,0.7917589372,0.03579101906,1.50E-09,34197.87998,1.17E-08,8.90E-10,3.86E-18,6.84E-07,26.86355685,5.513232357
1828,9.06E-05,0.9046220407,0.04249282959,3.13E-09,24333.74107,1.39E-07,2.43E-09,2.19E-18,7.55E-07,58.65238062,37.30205613
1829,6.31E-05,0.5053535628,0.01271110625,2.29E-09,31861.85517,4.73E-08,2.69E-09,2.20E-18,9.56E-07,81.11267996,59.76235547
1830,7.56E-05,0.7756559757,0.07721849859,4.94E-09,40015.8048,1.66E-07,2.73E-09,1.27E-18,7.75E-07,42.29114895,20.94082446
1831,9.59E-05,0.5851559163,0.01512842815,1.68E-09,49319.10924,2.76E-07,6.97E-10,1.89E-18,5.09E-07,100.235913,78.88558846
1832,8.72E-05,0.8076092951,0.03943139517,3.76E-09,16519.50666,1.89E-07,4.50E-10,1.60E-18,6.44E-07,64.57427941,43.22395492
1833,2.68E-05,0.7274061292,0.06683869757,4.43E-09,11425.83756,2.87E-07,6.58E-10,3.84E-18,9.65E-07,23.48889455,2.138570059
1834,4.54E-05,0.5009587094,0.05391848819,3.78E-09,47581.86865,5.06E-08,2.77E-09,2.86E-18,2.77E-07,44.1031317,22.7528072
1835,5.31E-05,0.9021112481,0.05956456026,4.71E-09,48773.52658,3.79E-07,2.40E-09,1.69E-18,3.97E-07,36.42412566,15.07380117
1836,5.31E-05,0.5224152016,0.06981084595,4.34E-09,9492.682987,2.37E-07,2.94E-09,3.19E-18,6.33E-07,40.50212777,19.15180327
1837,4.09E-05,0.8395382301,0.04883878414,2.82E-09,8819.029252,3.73E-07,6.59E-10,2.89E-18,8.20E-07,32.75821145,11.40788696
1838,4.05E-05,0.5135073553,0.07630312986,2.92E-09,34444.92464,8.34E-08,1.11E-09,3.19E-18,3.47E-07,36.5980349,15.2477104
1839,8.29E-05,0.5282600229,0.03998696208,3.34E-09,48540.85797,3.48E-07,1.80E-09,3.35E-18,9.54E-07,65.53299236,44.18266786
1840,5.42E-05,0.692944064,0.05174340667,1.99E-09,44024.53543,2.85E-08,2.76E-09,1.90E-18,9.29E-07,52.43325021,31.08292572
1841,8.38E-05,0.679396404,0.04919951549,2.41E-09,49560.53683,2.83E-07,8.33E-10,2.94E-18,7.53E-07,61.52851376,40.17818927
1842,8.05E-05,0.6028058968,0.03582974816,1.98E-09,28363.85042,3.20E-08,3.21E-10,2.79E-18,6.59E-07,79.47926937,58.12894488
1843,5.29E-05,0.7396781131,0.01832841852,1.01E-09,42357.36428,2.34E-07,7.04E-10,1.98E-18,7.56E-07,65.4743364,44.12401191
1844,2.21E-05,0.7549399121,0.0242591054,1.87E-09,20592.172,9.62E-08,1.61E-09,2.96E-18,6.62E-07,24.23265754,2.882333044
1845,2.78E-05,0.5520324194,0.01581332334,2.53E-09,44593.4889,3.68E-08,4.87E-10,3.89E-18,7.06E-07,36.27948959,14.92916509
1846,2.81E-05,0.6446500044,0.04261049403,3.15E-09,17619.87682,3.44E-07,2.09E-09,1.15E-18,9.80E-07,30.40678299,9.056458499
1847,5.71E-05,0.647791948,0.02047158232,1.72E-09,38076.20406,9.37E-08,1.44E-09,2.41E-18,3.12E-07,64.95949181,43.60916731
1848,5.96E-05,0.8652438653,0.07858118237,1.84E-09,36740.80196,2.63E-07,1.31E-09,1.31E-18,6.19E-07,43.02403938,21.67371489
1849,4.44E-05,0.7461523072,0.0605556218,2.68E-09,36452.99922,2.38E-07,1.37E-09,1.46E-18,6.55E-07,37.98641594,16.63609145
1850,8.87E-05,0.7071253137,0.02155200402,3.52E-09,8384.169947,4.46E-08,2.97E-09,3.81E-18,9.25E-07,72.90045946,51.55013497
1851,7.06E-05,0.8960432138,0.01772614659,2.82E-09,8487.937238,3.14E-07,7.84E-10,3.67E-18,3.97E-07,58.95242143,37.60209693
1852,2.94E-05,0.5168336037,0.07767510641,2.79E-09,49832.33157,2.04E-08,2.11E-09,2.75E-18,6.72E-07,36.40515967,15.05483518
1853,4.43E-05,0.8435282707,0.01973467035,3.91E-09,46542.82912,2.25E-09,2.30E-09,2.08E-18,5.94E-07,42.99366741,21.64334292
1854,5.69E-05,0.8779188492,0.033749033,1.72E-09,37917.62954,3.21E-07,2.06E-09,2.17E-18,9.22E-07,48.86926718,27.51894268
1855,7.76E-05,0.5077888752,0.05324996771,2.83E-09,10804.36056,1.01E-08,1.76E-09,1.98E-18,5.58E-07,65.72549528,44.37517079
1856,6.04E-05,0.7264261387,0.0345311842,2.31E-09,30705.66512,2.72E-07,6.02E-10,2.71E-18,7.87E-07,54.92972893,33.57940444
1857,6.05E-05,0.7531182866,0.05227222086,3.57E-09,29913.98517,9.61E-08,1.55E-09,2.87E-18,3.60E-07,45.90747866,24.55715416
1858,6.50E-05,0.7797653035,0.03132109689,1.37E-09,26596.78295,2.79E-08,8.48E-10,3.15E-18,3.49E-07,63.8034992,42.45317471
1859,1.04E-05,0.6550958041,0.02385625039,2.59E-09,27802.10561,1.05E-07,2.01E-09,2.18E-18,7.60E-07,23.39907362,2.048749128
1860,5.33E-05,0.6179263769,0.05926224458,8.54E-10,12146.91039,2.72E-07,1.98E-09,2.50E-18,6.74E-07,55.80995807,34.45963358
1861,4.12E-05,0.5447550243,0.01296480126,1.22E-09,35851.78655,3.59E-07,2.97E-09,2.95E-18,5.33E-07,57.24660494,35.89628045
1862,5.16E-05,0.8760240226,0.04587010334,2.16E-09,33570.19061,3.86E-07,2.60E-09,1.04E-18,2.75E-07,44.04877545,22.69845095
1863,4.92E-05,0.699729455,0.01641149332,1.63E-09,25738.56499,1.92E-07,2.74E-09,2.99E-18,4.46E-07,53.55195142,32.20162692
1864,1.32E-05,0.5260434802,0.01119372662,1.70E-09,14445.01602,1.81E-07,1.69E-09,2.72E-18,8.02E-07,25.43318776,4.082863262
1865,3.04E-05,0.8721128145,0.05039506536,2.71E-09,46110.8717,3.49E-07,1.09E-09,3.55E-18,3.37E-07,24.74119911,3.390874615
1866,8.43E-05,0.582511768,0.03844962485,3.35E-09,18074.96111,1.41E-07,1.44E-09,2.39E-18,3.15E-07,66.47658942,45.12626493
1867,1.05E-05,0.6942676958,0.06462045174,9.21E-10,9440.721057,3.25E-07,2.84E-09,1.43E-18,7.23E-07,28.7766051,7.42628061
1868,1.14E-05,0.8492967672,0.01374708671,6.27E-10,33931.92964,1.55E-07,2.02E-09,3.39E-18,5.70E-07,32.43855432,11.08822983
1869,8.11E-05,0.8414022828,0.01506996219,2.73E-09,13657.94783,1.95E-08,2.66E-09,2.66E-18,8.17E-07,69.45554485,48.10522036
1870,4.70E-05,0.6698709257,0.01603879473,1.09E-09,41831.86897,3.98E-07,6.72E-10,1.96E-18,4.60E-07,62.46404193,41.11371744
1871,5.37E-05,0.6283441176,0.04617877954,4.91E-09,9053.211108,2.75E-07,1.17E-09,3.27E-18,8.07E-07,47.30899145,25.95866695
1872,4.00E-05,0.7115962508,0.01353919797,3.80E-09,26185.15522,2.50E-07,1.70E-09,2.26E-18,8.66E-07,43.4755882,22.12526371
1873,5.13E-05,0.5254268511,0.06076957155,3.83E-09,43386.81715,3.36E-07,1.86E-09,3.55E-18,6.00E-07,43.84614641,22.49582192
1874,4.52E-05,0.6087111638,0.03360948333,7.76E-10,44878.42719,2.23E-07,2.07E-09,3.20E-18,3.52E-07,63.16283452,41.81251002
1875,2.80E-05,0.622325667,0.06915644616,3.62E-09,9128.839771,2.29E-07,1.63E-09,2.77E-18,7.79E-07,26.31060555,4.960281058
1876,3.94E-05,0.8533337888,0.0575987666,4.83E-09,24782.90471,2.67E-07,7.92E-10,3.15E-18,2.51E-07,29.93906609,8.588741591
1877,6.02E-05,0.7704517477,0.03200904929,2.85E-09,12658.84589,4.66E-08,1.43E-09,3.39E-18,6.22E-07,52.02847261,30.67814812
1878,2.34E-05,0.6860746243,0.02123087197,3.86E-09,45386.39242,1.86E-07,1.17E-09,3.05E-18,8.90E-07,25.03237382,3.682049325
1879,6.04E-05,0.8954882121,0.04696040961,2.24E-09,15803.91502,3.46E-08,2.94E-09,1.50E-18,8.58E-07,48.17963847,26.82931398
1880,6.66E-05,0.8937824939,0.01799109747,4.77E-09,32170.04491,1.85E-07,2.73E-09,3.30E-18,6.57E-07,56.82427894,35.47395444
1881,5.01E-05,0.8517524196,0.02438172164,4.27E-09,41202.86552,1.71E-07,2.40E-09,3.50E-18,2.86E-07,44.78861297,23.43828847
1882,8.90E-05,0.5618982992,0.0123159972,1.46E-09,13181.54546,3.61E-07,1.94E-09,3.18E-18,4.63E-07,87.45120069,66.1008762
1883,1.37E-05,0.8425064305,0.0765001195,4.42E-09,45265.45644,3.31E-07,5.67E-10,2.74E-18,5.91E-07,22.01335305,0.6630285571
1884,2.66E-05,0.8279411121,0.07137635526,1.80E-09,12395.92423,2.03E-07,2.78E-09,2.70E-18,4.13E-07,23.04386494,1.693540447
1885,1.08E-05,0.855091334,0.07170562907,2.29E-09,22798.5186,7.73E-08,8.63E-10,2.16E-18,3.65E-07,24.77981351,3.429489014
1886,5.62E-05,0.6000511785,0.0463763654,7.39E-10,38615.77229,2.37E-07,7.65E-10,2.30E-18,5.25E-07,86.82264274,65.47231825
1887,2.75E-05,0.6900140679,0.0520932816,2.24E-09,6414.334795,3.15E-07,2.59E-09,2.23E-18,9.37E-07,26.5585466,5.208222107
1888,2.32E-05,0.5917505483,0.06197579216,4.08E-09,6809.711514,3.24E-07,9.12E-10,2.62E-18,8.39E-07,24.01142169,2.661097197
1889,2.89E-05,0.8019883409,0.0245962067,4.81E-09,49212.70959,1.55E-07,1.09E-09,2.25E-18,7.29E-07,26.93860893,5.588284435
1890,5.36E-05,0.6613191065,0.0263077655,2.88E-09,9004.984495,7.62E-08,2.07E-09,1.19E-18,8.99E-07,56.5709189,35.22059441
1891,9.91E-05,0.6035420966,0.03540981202,2.51E-09,11360.48446,4.32E-08,1.82E-09,3.90E-18,8.87E-07,75.54452998,54.19420549
1892,2.24E-05,0.6268908927,0.01111500335,1.44E-09,21067.34874,1.37E-08,1.42E-09,1.88E-18,3.73E-07,45.38224595,24.03192145
1893,3.69E-05,0.6147954184,0.06385703298,1.13E-09,7227.391717,5.97E-08,5.39E-10,2.23E-18,3.70E-07,56.80811509,35.4577906
1894,4.48E-05,0.6321932466,0.04414005992,4.38E-09,34414.34567,3.09E-08,1.08E-09,3.95E-18,8.21E-07,42.78822441,21.43789992
1895,8.14E-05,0.5363311237,0.06591889021,2.22E-09,8159.539957,2.01E-07,2.28E-09,1.67E-18,9.67E-07,56.55886277,35.20853827
1896,8.70E-05,0.6149983392,0.05243549052,2.46E-09,29429.38431,2.01E-07,1.03E-09,2.40E-18,9.51E-07,63.33801861,41.98769411
1897,8.23E-05,0.7246575019,0.01540720026,2.13E-09,33734.3885,2.58E-07,5.32E-10,3.54E-18,6.14E-07,75.27000128,53.91967678
1898,9.62E-05,0.8995224995,0.01783672218,1.07E-09,7809.631329,8.25E-10,1.20E-09,3.23E-18,9.59E-07,94.57959509,73.2292706
1899,9.08E-05,0.7080745506,0.06182143488,2.20E-09,45153.74595,3.95E-07,2.83E-09,1.83E-18,6.75E-07,57.60066608,36.25034158
1900,1.19E-05,0.6855746488,0.07350413784,2.63E-09,49259.67737,3.00E-07,7.66E-10,1.48E-18,2.96E-07,25.4951806,4.144856101
1901,1.07E-05,0.5748313525,0.06140087398,3.49E-09,16760.03675,3.04E-07,4.42E-10,1.24E-18,4.14E-07,24.21526987,2.864945378
1902,7.11E-05,0.5926854178,0.01817597364,4.66E-09,17787.84152,2.70E-07,1.53E-09,3.87E-18,3.02E-07,69.88450321,48.53417872
1903,7.70E-05,0.7132481234,0.01188711944,3.02E-09,33715.55743,3.46E-07,2.94E-09,1.80E-18,7.69E-07,73.89255879,52.54223429
1904,9.55E-05,0.9031361643,0.05944503807,2.67E-09,12203.09151,3.33E-07,2.26E-09,1.51E-18,3.34E-07,54.52359529,33.17327079
1905,9.86E-05,0.5312001946,0.04073440589,2.18E-09,42953.19172,1.44E-08,1.92E-09,1.64E-18,9.63E-07,95.11039046,73.76006597
1906,7.56E-05,0.5711812832,0.05266777707,4.19E-09,6004.028962,1.08E-07,1.28E-09,2.96E-18,8.01E-07,55.42805716,34.07773267
1907,1.79E-05,0.8204731521,0.01992024434,1.13E-09,18572.25188,1.82E-09,7.99E-10,3.88E-18,9.36E-07,32.60912659,11.2588021
1908,4.95E-05,0.8756758911,0.01887642363,1.42E-09,14838.765,2.31E-07,2.33E-09,3.84E-18,5.40E-07,45.53732866,24.18700416
1909,7.09E-05,0.8154507393,0.05110755852,3.06E-09,15490.22549,1.33E-07,1.46E-09,3.62E-18,7.63E-07,48.93174826,27.58142376
1910,3.25E-05,0.8347774921,0.02343739382,4.80E-09,9685.724079,2.10E-07,2.33E-09,3.55E-18,2.76E-07,30.38500626,9.034681764
1911,1.60E-05,0.8096495027,0.02323318411,3.31E-09,40050.76421,2.54E-07,4.84E-10,2.74E-18,7.00E-07,22.67831328,1.327988787
1912,6.73E-05,0.8976838946,0.01829011363,8.23E-10,19345.37339,2.78E-07,1.35E-09,2.47E-18,8.62E-07,65.67324481,44.32292031
1913,6.89E-05,0.5473934861,0.01040900838,2.12E-09,19024.70345,1.57E-07,1.83E-09,1.75E-18,3.31E-07,82.5804149,61.23009041
1914,4.66E-05,0.8113600292,0.05769489329,3.42E-09,16868.34239,1.59E-07,1.02E-09,2.97E-18,5.56E-07,35.66372329,14.3133988
1915,4.84E-05,0.7209786405,0.04266921679,4.82E-09,45084.1649,3.16E-07,1.57E-09,2.13E-18,9.55E-07,42.73459787,21.38427337
1916,1.38E-05,0.7369446815,0.07520935251,1.63E-09,9334.495535,2.53E-07,2.62E-09,3.92E-18,6.94E-07,21.63435818,0.2840336821
1917,7.99E-05,0.5551799603,0.02002788375,7.80E-10,10782.0913,1.20E-07,2.43E-09,1.22E-18,2.50E-07,126.6145355,105.264211
1918,3.38E-05,0.6107050912,0.02079271555,2.71E-09,36257.96702,8.97E-09,8.95E-10,1.84E-18,3.15E-07,51.04292082,29.69259632
1919,6.43E-05,0.7526465973,0.03495242461,1.82E-09,36655.44994,2.95E-07,2.75E-09,2.81E-18,9.70E-07,55.58413986,34.23381537
1920,2.44E-05,0.8873516313,0.0542954297,1.90E-09,23982.38988,1.03E-07,2.22E-09,3.76E-18,6.28E-07,22.46121392,1.110889428
1921,4.74E-05,0.7936908907,0.05832424539,1.23E-09,12620.97404,1.30E-07,2.76E-09,3.86E-18,6.92E-07,37.57355879,16.2232343
1922,5.20E-05,0.7201640232,0.02274267382,6.14E-10,43452.33034,6.97E-08,7.75E-10,2.34E-18,6.35E-07,90.10492956,68.75460507
1923,4.19E-05,0.6334789521,0.02248901427,1.53E-09,47989.21602,3.78E-07,6.09E-10,2.55E-18,4.35E-07,49.83605363,28.48572913
1924,3.90E-05,0.8312058809,0.03137611705,7.02E-10,43260.98987,1.03E-07,9.54E-10,1.37E-18,9.77E-07,61.7692095,40.41888501
1925,4.36E-05,0.5657207953,0.03645754453,4.92E-09,7589.256943,3.93E-07,1.18E-09,1.12E-18,7.46E-07,46.45411425,25.10378976
1926,6.45E-05,0.6533337827,0.06131861797,1.66E-09,10515.20167,2.96E-07,3.66E-10,2.89E-18,5.26E-07,53.04011341,31.68978892
1927,3.41E-05,0.578520179,0.05559638901,1.71E-09,32591.12828,3.53E-07,1.78E-09,2.64E-18,4.44E-07,36.10309361,14.75276911
