dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,3.0413e+21,12.739,0.57413
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,4.009e+21,19.385,3.3487
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,5.0458e+21,29.342,9.1586
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,6.0134e+21,40.114,16.06
4.1111e-05,0.82145,0.026261,2.0481e-18,28882.0,5.342e-10,4.9448e-31,6.9811e+21,52.188,24.264
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,1.0368e+21,4.2654,0.11819
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,2.0045e+21,8.1943,0.17641
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,3.0413e+21,12.611,0.44581
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,4.009e+21,19.367,3.3311
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,5.0458e+21,29.457,9.2743
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,6.0134e+21,40.328,16.274
3.8131e-05,0.74515,0.0229,2.2034e-18,24903.0,5.6698e-10,3.6803e-31,6.9811e+21,52.495,24.57
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,1.0368e+21,4.3342,0.18701
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,2.0045e+21,8.2886,0.27073
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,3.0413e+21,12.935,0.76979
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,4.009e+21,20.652,4.6164
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,5.0458e+21,32.187,12.004
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,6.0134e+21,44.565,20.511
3.9698e-05,0.63435,0.023841,2.3217e-18,33997.0,5.3038e-10,5.0004e-31,6.9811e+21,58.505,30.58
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,1.0368e+21,4.339,0.19183
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,2.0045e+21,8.3193,0.30141
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,3.0413e+21,12.811,0.64574
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,4.009e+21,19.744,3.7085
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,5.0458e+21,30.109,9.9264
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,6.0134e+21,41.287,17.233
3.997e-05,0.75081,0.025343,1.8664e-18,24193.0,5.3631e-10,4.6361e-31,6.9811e+21,53.823,25.899
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,1.0368e+21,4.3328,0.18556
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,2.0045e+21,8.2896,0.27165
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,3.0413e+21,12.953,0.78759
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,4.009e+21,20.835,4.7995
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,5.0458e+21,32.711,12.528
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,6.0134e+21,45.511,21.457
4.6951e-05,0.77671,0.023265,2.1372e-18,30840.0,6.3737e-10,4.9694e-31,6.9811e+21,59.997,32.072
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,1.0368e+21,4.4067,0.25948
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,2.0045e+21,8.4225,0.40458
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,3.0413e+21,13.071,0.90594
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,4.009e+21,20.68,4.6444
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,5.0458e+21,32.119,11.936
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,6.0134e+21,44.475,20.421
4.6721e-05,0.80111,0.025811,1.7427e-18,30190.0,5.4713e-10,5.6251e-31,6.9811e+21,58.439,30.514
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,1.0368e+21,4.3341,0.18691
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,2.0045e+21,8.3022,0.28429
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,3.0413e+21,12.629,0.46426
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,4.009e+21,18.777,2.7412
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,5.0458e+21,27.955,7.7721
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,6.0134e+21,37.911,13.857
3.6703e-05,0.78968,0.024268,2.1888e-18,30724.0,4.4959e-10,4.6553e-31,6.9811e+21,49.037,21.112
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,1.0368e+21,4.3828,0.23558
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,2.0045e+21,8.3683,0.35038
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,3.0413e+21,12.976,0.81135
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,4.009e+21,20.5,4.4638
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,5.0458e+21,31.821,11.638
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,6.0134e+21,44.051,19.997
4.8126e-05,0.8445,0.02662,1.9525e-18,31705.0,6.1197e-10,5.6627e-31,6.9811e+21,57.862,29.937
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,1.0368e+21,4.3266,0.17938
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,2.0045e+21,8.286,0.26807
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,3.0413e+21,13.09,0.92446
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,4.009e+21,21.559,5.5234
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,5.0458e+21,34.312,14.128
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,6.0134e+21,48.029,23.975
4.6112e-05,0.65122,0.025017,2.0755e-18,28538.0,6.1257e-10,4.7435e-31,6.9811e+21,63.625,35.701
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,1.0368e+21,4.3317,0.18453
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,2.0045e+21,8.2905,0.27255
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,3.0413e+21,12.749,0.5842
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,4.009e+21,19.691,3.6552
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,5.0458e+21,30.144,9.961
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,6.0134e+21,41.456,17.403
4.2742e-05,0.84671,0.019344,2.1376e-18,25900.0,5.1123e-10,4.882e-31,6.9811e+21,54.177,26.253
4.3984e-05,0.72598,0.028905,1.8236e-18,30271.0,6.6549e-10,5.3204e-31,1.0368e+21,4.3736,0.22644
