dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.9803e+21,87.656,55.735
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,1.1007e+21,4.4029,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,2.0639e+21,8.2555,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.027e+21,12.108,3.9515e-09
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,3.9902e+21,17.068,1.1078
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,5.0909e+21,25.842,5.4788
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,6.054e+21,33.537,9.3208
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.0172e+21,38.864,10.795
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,7.9803e+21,42.731,10.81
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,1.1007e+21,5.2005,0.79754
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,2.0639e+21,10.059,1.8031
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.027e+21,15.54,3.4322
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,3.9902e+21,29.161,13.201
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,5.0909e+21,53.72,33.356
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,6.054e+21,73.673,49.457
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.0172e+21,83.654,55.585
4.01e-05,0.54616,0.048458,2.34e-18,268830.0,8.74e-11,1.01e-31,7.9803e+21,87.544,55.622
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,1.1007e+21,4.4029,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,2.0639e+21,8.2555,0.0
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.027e+21,12.482,0.37389
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,3.9902e+21,21.414,5.4537
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,5.0909e+21,36.952,16.589
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,6.054e+21,49.791,25.575
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.0172e+21,56.958,28.889
4.7e-05,0.81969,0.063631,8.06e-18,16075.0,9.7e-09,3.28e-31,7.9803e+21,60.834,28.912
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,1.1007e+21,6.9354,2.5324
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,2.0639e+21,13.967,5.7115
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.027e+21,22.646,10.538
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,3.9902e+21,42.975,27.014
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,5.0909e+21,113.91,93.546
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,6.054e+21,172.63,148.42
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.0172e+21,258.78,230.71
3.34e-05,0.56574,0.018004,2.15e-19,213800.0,2.29e-08,4.65e-31,7.9803e+21,376.71,344.79
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,1.1007e+21,5.7089,1.306
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,2.0639e+21,9.9674,1.7119
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.027e+21,13.853,1.7449
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,3.9902e+21,21.429,5.4685
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,5.0909e+21,35.42,15.056
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,6.054e+21,47.109,22.893
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.0172e+21,53.807,25.738
4e-05,0.84884,0.053022,5.73e-18,242870.0,9.38e-11,3.95e-31,7.9803e+21,57.682,25.76
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,1.1007e+21,4.4072,0.004239
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,2.0639e+21,8.2598,0.0042445
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.027e+21,13.0,0.89214
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,3.9902e+21,25.521,9.5606
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,5.0909e+21,48.053,27.69
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,6.054e+21,66.947,42.731
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.0172e+21,76.928,48.859
3.49e-05,0.53392,0.03197,1.96e-17,21569.0,1.08e-09,4.05e-30,7.9803e+21,80.815,48.894
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,1.1007e+21,4.4402,0.037225
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,2.0639e+21,8.2927,0.037225
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.027e+21,13.394,1.2856
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,3.9902e+21,28.499,12.538
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,5.0909e+21,56.584,36.221
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,6.054e+21,80.789,56.573
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.0172e+21,93.515,65.446
4.95e-05,0.74541,0.030535,2.33e-18,112550.0,2.26e-08,3.33e-31,7.9803e+21,97.41,65.489
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,1.1007e+21,7.3748,2.9719
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,2.0639e+21,13.809,5.5538
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.027e+21,19.896,7.7881
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,3.9902e+21,26.954,10.993
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,5.0909e+21,62.502,42.139
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,6.054e+21,105.02,80.802
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.0172e+21,119.93,91.86
3.25e-05,0.88177,0.057677,4.32e-19,9283.3,3.55e-09,8.81e-31,7.9803e+21,145.71,113.79
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,1.1007e+21,8.2549,3.8519
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,2.0639e+21,14.828,6.5729
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.027e+21,21.789,9.6814
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,3.9902e+21,35.802,19.842
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,5.0909e+21,78.364,58.0
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,6.054e+21,130.2,105.99
4.02e-05,0.70193,0.025152,9.48e-19,34715.0,2.17e-09,1.1e-30,7.0172e+21,192.28,164.21
