dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,FD,fuel_swelling,fuel_gas_swelling
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.027e+21,12.568,0.46035
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,3.9902e+21,19.264,3.303
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,5.0909e+21,31.038,10.674
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,6.054e+21,42.777,18.561
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.0172e+21,58.303,30.234
4.56e-05,0.8307,0.03277,8.21e-18,21849.0,1.35e-08,9.04e-31,7.9803e+21,73.53,41.608
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,1.1007e+21,4.6274,0.22443
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,2.0639e+21,8.6392,0.38364
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.027e+21,13.11,1.0024
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,3.9902e+21,20.173,4.2124
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,5.0909e+21,32.709,12.346
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,6.054e+21,45.321,21.104
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.0172e+21,62.281,34.212
5.48e-05,0.81398,0.043241,6.28e-19,14023.0,1.01e-08,1.06e-30,7.9803e+21,79.367,47.446
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,1.1007e+21,4.793,0.39008
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,2.0639e+21,8.6511,0.39557
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.027e+21,12.504,0.39611
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,3.9902e+21,16.357,0.39611
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,5.0909e+21,21.083,0.71924
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,6.054e+21,26.351,2.1353
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.0172e+21,32.855,4.7867
2.45e-05,0.89384,0.050611,3.81e-18,162930.0,3.18e-09,3.12e-30,7.9803e+21,39.57,7.6482
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,1.1007e+21,4.702,0.29908
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,2.0639e+21,8.8177,0.5622
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.027e+21,13.617,1.5085
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,3.9902e+21,22.444,6.4828
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,5.0909e+21,42.028,21.665
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,6.054e+21,80.263,56.047
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.0172e+21,129.46,101.39
4.39e-05,0.58806,0.033483,5.7e-19,6302.9,6.63e-09,1.68e-30,7.9803e+21,211.92,180.0
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,1.1007e+21,4.405,0.0020444
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,2.0639e+21,8.2583,0.002758
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.027e+21,12.593,0.48518
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,3.9902e+21,19.581,3.6202
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,5.0909e+21,32.171,11.807
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,6.054e+21,44.917,20.701
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.0172e+21,61.994,33.926
5.36e-05,0.83902,0.041903,2.87e-18,12892.0,1.43e-10,1.4e-31,7.9803e+21,79.067,47.146
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,1.1007e+21,4.4029,0.0
2.32e-05,0.61248,0.057983,7.43e-18,7130.7,1.8e-08,7.09e-31,2.0639e+21,8.2555,0.0
