dGrainHBS,FaceCovMax,SwellLink,vResol,DatomFissGBx,fNucleate,aAtomDifFiss,fuel_swelling
3.73e-05,0.71723,0.04455,7.86e-18,10538,2.05e-08,1.72e-30,76.754
2.14e-05,0.77096,0.060947,1.49e-18,7738.8,1.45e-08,2.97e-31,36.028
3.24e-05,0.69481,0.057101,3.22e-18,98114,1.95e-09,5.06e-31,63.405
2.04e-05,0.81067,0.016564,1.21e-17,41735,6.04e-10,2.03e-31,33.858
2.23e-05,0.67644,0.017429,7.61e-18,1.4963e+05,3.06e-10,6.05e-31,46.372
5.94e-05,0.57739,0.062716,1.83e-18,22585,4.02e-09,1.59e-30,152.58
4.55e-05,0.5171,0.044914,5.31e-18,29589,3.36e-09,9e-31,115.8
2.23e-05,0.79338,0.035863,2.57e-18,22009,7.79e-09,1.51e-31,40.467
4.85e-05,0.50855,0.030923,2.68e-18,29821,4.52e-10,1.77e-31,146.47
4.7e-05,0.56731,0.038257,2.88e-18,2.391e+05,4e-08,2.67e-30,128.44
4.28e-05,0.54649,0.015769,1.4e-17,10031,1.37e-09,1.44e-31,135.66
4.07e-05,0.89927,0.037731,6.64e-18,12114,5.54e-08,1.5e-31,77.322
4.2e-05,0.75181,0.060134,7.99e-19,52697,1.5e-08,4.4e-31,84.497
4.96e-05,0.71438,0.043435,3.31e-18,16258,5.9e-09,1.23e-31,104.17
2.4e-05,0.65751,0.048859,6.3e-18,13601,7.25e-10,9.5e-32,46.811
3.93e-05,0.9033,0.041964,1.16e-17,1.4945e+05,2.73e-08,5.07e-31,70.311
5.59e-05,0.75913,0.057147,4.16e-19,65236,3.67e-08,1.36e-31,110.98
2.12e-05,0.84598,0.058546,5.99e-19,46378,4.56e-08,7.9e-32,39.291
4.31e-05,0.53466,0.034457,1.55e-18,2.0279e+05,8.97e-09,4.13e-31,127.74
4.96e-05,0.82824,0.049794,7.63e-18,8368.3,4.84e-10,5.36e-32,91.842
5.86e-05,0.57835,0.024434,2.1e-18,24324,5.93e-10,1.04e-30,178.36
4.95e-05,0.64691,0.049081,8.41e-18,81940,1.4e-08,8.32e-32,100.77
2.06e-05,0.55946,0.035997,2.45e-18,1.5905e+05,8.51e-09,3.02e-31,51.01
3.81e-05,0.64478,0.022475,1.19e-17,2.7649e+05,1.58e-09,2.42e-30,104.09
4.52e-05,0.76439,0.027761,2.86e-18,14186,1.24e-09,5.63e-31,106.81
5.72e-05,0.89076,0.063777,1.21e-17,3595.3,2.94e-09,1.31e-30,87.266
3.39e-05,0.57064,0.051026,1.02e-17,8973.1,1.01e-09,1.5e-31,77.789
4.39e-05,0.89628,0.042245,7.16e-19,93023,3.67e-10,1.05e-31,85.388
2.88e-05,0.7382,0.021001,2.05e-18,14430,3.72e-08,1.86e-30,73.041
5.45e-05,0.8334,0.022341,4.04e-18,21234,2.48e-09,1.34e-31,126.48
3.3e-05,0.61782,0.034498,1.03e-17,6045.5,1.12e-09,2.9e-31,80.217
4.89e-05,0.62748,0.04114,7.84e-18,6453.9,1.02e-08,9.81e-31,112.82
5.86e-05,0.68965,0.057557,5.34e-18,20825,9.93e-10,7.83e-32,114.17
2.19e-05,0.76332,0.023478,8.64e-18,16212,6.14e-11,8.09e-32,34.347
2.06e-05,0.73747,0.040874,3.88e-18,59040,4.85e-08,4.46e-31,44.879
4.32e-05,0.80175,0.037798,4e-18,11661,4.41e-08,4.69e-30,91.729
3.08e-05,0.78287,0.03335,7.57e-18,85209,1.07e-10,6.29e-31,56.608
5.58e-05,0.59297,0.05498,4.06e-18,6555.9,2.73e-09,5.48e-32,114.87
4.85e-05,0.87474,0.061672,7.76e-19,8747.6,1.91e-08,3.34e-31,79.105
2.1e-05,0.73166,0.038811,1.89e-18,10416,5.31e-09,2.43e-31,39.453
4.82e-05,0.62322,0.048978,1.38e-17,2.7738e+05,1.44e-08,7.04e-32,100.26
3.74e-05,0.84796,0.016532,3.1e-18,2.5363e+05,3.39e-10,1.32e-30,78.647
5.19e-05,0.53104,0.0348,7.1e-18,96743,1.08e-08,1.41e-30,137.64
5.49e-05,0.71895,0.043672,1.39e-17,8039.4,1.06e-08,4.04e-31,112.93
4e-05,0.69338,0.020005,6.74e-19,42802,5.57e-10,8.7e-32,106.88
4.48e-05,0.57386,0.01541,1.46e-17,2.1659e+05,1.47e-08,3.13e-30,141.18
4.87e-05,0.65886,0.049832,6.51e-18,14371,6.58e-09,1.94e-30,102.6
5.35e-05,0.77427,0.057066,1.59e-17,2.0731e+05,8.92e-10,3.17e-30,102.65
4.01e-05,0.79582,0.059435,1.5e-18,11065,2.48e-08,5.68e-31,68.584
3.06e-05,0.75997,0.017669,1.51e-17,1.425e+05,1.4e-09,3.82e-31,67.021
4.73e-05,0.84562,0.037059,3.26e-19,11244,3.66e-09,6.94e-32,100.93
2.67e-05,0.80362,0.047295,9.11e-18,4784.2,3.26e-10,1.3e-30,43.989
4.15e-05,0.80939,0.051202,2.27e-18,5419.4,5.02e-08,2.71e-30,76.358
5.15e-05,0.85948,0.0649,3.46e-19,13957,6.56e-09,7.74e-32,86.801
5.03e-05,0.89581,0.041482,9.3e-18,1.8304e+05,3.74e-09,2.1e-30,95.596
5.59e-05,0.64626,0.05957,4.87e-18,41307,1.54e-09,1.24e-30,113.23
5.64e-05,0.60162,0.063192,7.59e-19,44952,6.24e-09,8.98e-32,113.37
3.21e-05,0.84923,0.038686,1.27e-18,1.1029e+05,1.42e-09,7.23e-32,57.853
2.87e-05,0.75435,0.034144,1.29e-17,35468,1.28e-09,2.41e-30,57.241
5.02e-05,0.75565,0.045021,9.09e-18,1.094e+05,2e-09,4.82e-31,103.66
5.79e-05,0.83881,0.019101,1.73e-17,1.3013e+05,1.92e-08,2.11e-30,140.56
2.44e-05,0.86246,0.018112,2.47e-18,4952.9,3.47e-09,5.28e-31,43.95
5.29e-05,0.76863,0.03953,6.2e-19,4253.1,2.79e-08,9.4e-32,111.53
2.2e-05,0.74369,0.019518,1.11e-17,1.2581e+05,4.72e-10,2.08e-30,41.479
5.45e-05,0.77641,0.019065,1.32e-18,1.904e+05,3.85e-10,1.55e-31,142.39
5.52e-05,0.56813,0.021194,7.52e-18,7073.7,7.75e-09,9.6e-32,159.8
5.4e-05,0.83464,0.029002,1.3e-17,4128.2,1.09e-08,1.34e-30,118.41
4.71e-05,0.80983,0.046439,8.05e-18,1.2163e+05,2.75e-10,6.79e-31,94.366
4.42e-05,0.68629,0.0281,3.65e-18,2.5851e+05,1.7e-08,1.02e-30,114.18
4.85e-05,0.54158,0.0437,2.25e-18,1.1352e+05,1.77e-09,9.59e-31,134.28
5.42e-05,0.58836,0.028611,2.76e-18,5232.6,1.74e-08,2.13e-30,145.72
5.57e-05,0.57104,0.03624,4.49e-18,1.9668e+05,1.43e-08,1.26e-30,141.69
5.84e-05,0.78662,0.034909,6.44e-18,8026,1.68e-10,7.52e-32,130.59
4.4e-05,0.80243,0.021237,2.12e-19,13484,5.69e-08,7.11e-32,113.72
3.67e-05,0.71935,0.016917,9.04e-19,50931,3.04e-09,5.86e-32,93.994
4.61e-05,0.52956,0.056706,8.08e-18,30222,1.5e-10,3.32e-31,115.11
2.89e-05,0.8364,0.039225,6.11e-18,2.1011e+05,1.23e-09,1.3e-30,50.681
4.72e-05,0.78848,0.053586,6.38e-18,83688,9.22e-09,2.21e-31,83.467
4.62e-05,0.61198,0.024599,2.29e-18,18870,4.97e-09,1.93e-30,132.6
4.84e-05,0.73113,0.026861,2.97e-18,1.0615e+05,3.44e-08,9.56e-31,121.42
2.24e-05,0.84945,0.052079,1.48e-17,1.7192e+05,9.97e-10,2.05e-30,33.801
3.2e-05,0.70964,0.060073,1.08e-17,73929,5.98e-09,9.35e-31,58.361
2.86e-05,0.63568,0.017726,5.07e-18,2.0779e+05,4.67e-08,1.49e-30,82.02
3.31e-05,0.79958,0.043961,1.71e-18,23131,5.96e-10,3.32e-31,61.793
2.41e-05,0.64323,0.028716,1.24e-17,3918.1,4.65e-08,2.25e-31,59.719
5.66e-05,0.72402,0.054131,6.38e-18,58154,9.09e-10,3.84e-31,113.21
3.91e-05,0.88294,0.030106,2.76e-19,30985,1.61e-08,1.26e-31,85.402
3.98e-05,0.69938,0.041223,1.79e-17,19159,3.21e-08,4.28e-31,85.749
4.47e-05,0.85593,0.047318,1.5e-18,4448.5,1.49e-08,1.96e-31,79.956
5.64e-05,0.74817,0.037712,1.54e-17,4974.6,3.61e-08,1.62e-31,119.75
5.97e-05,0.73473,0.039558,5.92e-18,45697,1.54e-08,9.64e-32,124.17
4.38e-05,0.80532,0.023901,1.3e-17,40832,3.36e-08,2.35e-31,103.11
2.18e-05,0.81533,0.036046,5.1e-18,3708,4.15e-10,1.14e-30,35.063
2.95e-05,0.68334,0.027211,3.98e-18,1.9459e+05,1.2e-08,3.44e-31,70.228
4.19e-05,0.73186,0.019293,1.17e-17,1.1383e+05,4.9e-08,4.07e-31,112.4
5.86e-05,0.85286,0.02315,7.31e-18,1.3862e+05,7.73e-09,2.77e-31,133.61
3.18e-05,0.54573,0.02145,5.47e-18,98636,6.92e-09,1.24e-30,96.25
2.72e-05,0.83695,0.036072,1.99e-18,4844.8,3.84e-09,2.28e-31,48.385
5.49e-05,0.77966,0.048335,3.06e-18,62674,2.49e-08,3.96e-30,110.16
3.64e-05,0.62964,0.026447,1.54e-17,1.2261e+05,8.34e-10,1.99e-31,94.28
3.05e-05,0.80159,0.056979,2.46e-18,82395,8.22e-10,1.72e-31,51.496
4.83e-05,0.71563,0.023031,5.11e-19,2.0288e+05,1.3e-09,1.74e-31,146.65
2.88e-05,0.78032,0.025452,9.12e-19,1.7235e+05,1.81e-08,4.86e-31,66.655
3.67e-05,0.82881,0.043201,3.16e-18,1.5297e+05,1.07e-08,1.89e-31,68.831
3.62e-05,0.53491,0.063676,1.05e-17,73377,1.35e-09,3.07e-31,78.793
6e-05,0.67596,0.064154,1.1e-18,1.9951e+05,5.8e-09,9.22e-32,112.44
2.54e-05,0.70281,0.047834,8.14e-19,14062,1.31e-08,8.05e-32,50.58
4.56e-05,0.8412,0.05821,3.69e-18,83842,8.3e-11,7.8e-31,82.686
5.22e-05,0.74375,0.022886,1.71e-18,5502.9,2.04e-09,8.61e-32,130.33
5.81e-05,0.71919,0.038243,1.05e-18,1.4715e+05,2.66e-09,1.29e-30,158.22
4.09e-05,0.70855,0.032424,2.33e-19,1.7287e+05,7.68e-09,6.16e-32,106.32
3.09e-05,0.79223,0.021536,7.46e-19,57913,3.67e-08,4.58e-31,76.738
2.47e-05,0.69994,0.03752,1.27e-18,1.5841e+05,3.55e-08,5.51e-32,56.04
5.87e-05,0.52225,0.045816,1.47e-17,1.6964e+05,1.19e-10,1.2e-31,154.23
3.21e-05,0.77708,0.032665,9.81e-19,3775.7,2.29e-08,9.79e-31,72.265
5.42e-05,0.89347,0.021781,2.92e-19,5012.9,1.19e-09,5.54e-32,123.17
4.37e-05,0.85701,0.024521,5.19e-19,41440,3.91e-09,1.52e-31,101.3
4.57e-05,0.52656,0.023919,1.92e-18,50597,7.37e-10,2.57e-31,144.15
5.06e-05,0.57574,0.058348,6.47e-18,42678,1.49e-09,1.12e-31,107.05
5.02e-05,0.79842,0.030626,5.54e-18,34641,3.82e-08,5.31e-31,112.56
2.36e-05,0.63756,0.037164,9.39e-18,4283.7,6.43e-09,1.24e-31,51.989
5.24e-05,0.51617,0.026727,9.34e-19,43290,1.43e-09,1.35e-31,165.91
5.55e-05,0.86472,0.039272,6.47e-18,33535,8.66e-10,4.52e-31,111.63
4.18e-05,0.85281,0.038971,4.98e-18,21979,1.08e-10,1.2e-31,77.88
3.29e-05,0.64448,0.064064,1.53e-17,36574,1.53e-08,1.38e-30,61.085
3.21e-05,0.83421,0.055996,1.83e-17,70033,8.64e-10,5.61e-31,52.649
4.83e-05,0.78518,0.021955,8.09e-19,9832.5,3.81e-08,1.68e-30,132.27
5.29e-05,0.54708,0.044316,6.69e-18,12030,3.51e-10,8.14e-32,135.2
4.35e-05,0.86039,0.055397,3.48e-18,10868,8.07e-09,4.92e-31,72.441
5.22e-05,0.7624,0.064735,2.16e-18,4056.8,1.26e-09,2.67e-31,91.81
4.04e-05,0.89974,0.017457,5.27e-18,60982,1.24e-08,4.41e-31,88.806
5.84e-05,0.83662,0.015975,6.53e-18,5765.4,7.06e-11,4.11e-30,138.77
3.68e-05,0.60411,0.041613,1.58e-18,26293,2.61e-08,9.26e-31,91.904
5.18e-05,0.82745,0.064332,2.38e-18,40015,1.47e-10,4.22e-31,95.402
5.23e-05,0.75046,0.044475,4.35e-19,1.9155e+05,8.02e-09,3.18e-31,130.92
2.8e-05,0.66972,0.055597,1.06e-17,20702,2.32e-08,6.06e-31,54.472
3.72e-05,0.66312,0.049845,1.57e-17,2.3263e+05,7.25e-09,3.75e-31,76.532
4.03e-05,0.84251,0.017824,1.19e-18,27665,2.91e-09,4.91e-31,93.749
4.54e-05,0.81596,0.016652,5.41e-18,43508,3.16e-10,2.33e-30,108.29
3.41e-05,0.85092,0.057798,1.13e-17,26721,8.98e-10,8.22e-31,55.206
3.27e-05,0.78403,0.053512,1.08e-18,3676.1,2.59e-08,2.73e-31,58.982
3.44e-05,0.54756,0.037609,3.09e-18,7376.7,1.63e-10,1.33e-31,92.642
3e-05,0.82112,0.023956,2.37e-18,51878,8.84e-11,1.11e-31,52.24
5.91e-05,0.70262,0.018232,5.42e-19,8864.5,3.24e-08,7.69e-32,162.58
5.31e-05,0.67478,0.051573,7.22e-18,1.0673e+05,5.16e-08,4.02e-31,101.7
3.42e-05,0.84582,0.029951,1.33e-18,6134.8,4.52e-08,8.18e-32,74.785
5.78e-05,0.61408,0.025776,1.27e-17,9362.3,1.48e-08,4.28e-30,154.06
5.73e-05,0.61349,0.043783,1.09e-18,11860,2.01e-08,2.83e-31,129.46
2.69e-05,0.789,0.017501,3.25e-18,16744,3.13e-10,2.56e-31,50.962
5.12e-05,0.61951,0.021866,2.84e-19,1.3926e+05,2.86e-09,6e-32,156.29
5.08e-05,0.5143,0.02549,1.37e-17,55914,1.26e-08,3.66e-31,149.42
2.94e-05,0.9058,0.056516,7.73e-18,11312,2.57e-09,1.68e-31,43.623
5.77e-05,0.72375,0.047775,5.48e-19,42476,1.33e-08,1.11e-31,123.59
3.02e-05,0.71194,0.046028,2.28e-18,13133,7.36e-09,9.4e-31,61.551
5.44e-05,0.58957,0.056398,8.97e-18,82800,4.38e-09,4e-31,110.78
3.42e-05,0.80037,0.055692,7.86e-19,1.5765e+05,4.37e-10,5.69e-32,62.253
5.32e-05,0.85494,0.054462,8.34e-18,47948,4.7e-08,2.51e-31,86.078
5.32e-05,0.90653,0.049207,2.49e-18,2.9812e+05,2.09e-08,5.75e-32,88.856
4.69e-05,0.75347,0.044235,1.72e-18,1.7488e+05,1.44e-09,3.73e-31,104.32
2.29e-05,0.88892,0.015734,1.91e-17,7961.8,4.05e-09,4.97e-31,39.415
3.19e-05,0.86685,0.028588,1.23e-17,5876.3,2.53e-08,1.02e-30,64.707
3.82e-05,0.50814,0.038611,8.99e-18,3329.7,2.88e-09,8.17e-31,104.91
2.27e-05,0.71256,0.033039,9.47e-18,21066,8.43e-09,1.18e-31,46.545
5.43e-05,0.85041,0.062783,6.57e-18,15852,1.13e-10,2.72e-31,95.443
5.78e-05,0.69048,0.031054,1.97e-18,1.2555e+05,2.15e-10,8.79e-32,149.52
5.45e-05,0.76358,0.064269,2.19e-18,13755,2.78e-08,9.85e-31,88.017
5.76e-05,0.82776,0.056747,2.54e-18,4562.6,5.38e-09,4.78e-30,104.08
3.83e-05,0.78002,0.049588,2.11e-18,5972.4,4.93e-10,2.84e-31,73.355
2.85e-05,0.57692,0.059316,8.53e-18,2.7263e+05,2.14e-08,1.71e-30,59.664
4.88e-05,0.75741,0.031073,9.9e-18,14733,1.99e-10,1.4e-31,113.92
2.19e-05,0.6413,0.048904,7.74e-18,1.193e+05,1.59e-10,5.41e-32,41.058
3.14e-05,0.63269,0.016108,1.12e-17,1.1192e+05,7.69e-10,3.5e-31,83.232
4.88e-05,0.58,0.063491,5.8e-19,31293,3.63e-08,2.85e-31,107.85
2.92e-05,0.59714,0.063001,2.39e-18,72639,1.61e-09,5.71e-32,59.737
4.69e-05,0.60892,0.025853,2.24e-18,1.1844e+05,7.96e-11,1.18e-31,133.34
3.8e-05,0.70057,0.033107,1.56e-17,11544,8.18e-09,4.74e-31,87.19
3.32e-05,0.73486,0.058147,1.1e-17,21403,1.29e-08,9.18e-31,59.58
5.95e-05,0.61487,0.035346,4.44e-18,1.012e+05,5.5e-09,1.04e-31,143.43
4.34e-05,0.61708,0.029859,6.23e-19,3174.5,1.72e-10,6.58e-32,124.65
4.23e-05,0.69389,0.037234,7.42e-19,32311,2.69e-08,9.52e-32,99.387
5.29e-05,0.79591,0.046557,1.49e-17,9265.2,5.01e-10,1.44e-30,107.67
2.64e-05,0.88664,0.026816,6.29e-18,1.9577e+05,3.45e-10,6.78e-32,41.203
4.83e-05,0.50492,0.054328,4.32e-18,7649.6,8.96e-11,4.43e-31,124.68
4.94e-05,0.86711,0.026003,1.97e-17,24196,2.21e-10,7.56e-31,107.15
2.34e-05,0.84985,0.026036,9.25e-18,3453.6,5.44e-10,4.61e-31,37.463
3.32e-05,0.79711,0.03043,6.31e-18,2.8758e+05,3.64e-09,4.99e-30,69.943
4.86e-05,0.88602,0.019574,2.91e-18,1.7605e+05,1.99e-09,6.86e-31,111.08
4.49e-05,0.72333,0.039371,1.56e-18,69148,2.67e-09,1.19e-31,101.5
2.67e-05,0.79515,0.056156,1.8e-17,37089,1.17e-10,2.32e-31,41.055
3.38e-05,0.62856,0.024041,1.71e-17,15146,2.54e-09,2.15e-31,87.345
4.09e-05,0.52433,0.022829,1.99e-17,6428.2,8.59e-10,3.22e-30,127.45
3.66e-05,0.51,0.038165,1.87e-17,10111,1.6e-10,1.14e-30,105.15
4.29e-05,0.77289,0.040405,4.62e-18,5525.5,8.1e-10,6.3e-31,89.759
4.2e-05,0.85456,0.053711,9.15e-18,77315,8.08e-11,1.58e-30,73.211
3.66e-05,0.75293,0.040523,4.89e-18,67496,4.34e-10,2.49e-30,85.725
5.58e-05,0.61846,0.049645,1.67e-17,27363,3.23e-08,1.7e-30,113.43
5.54e-05,0.52047,0.04678,5.71e-18,64013,1.93e-09,1.04e-31,133.03
2.6e-05,0.7131,0.048262,1.24e-18,70534,3.7e-08,2.3e-31,54.759
4.17e-05,0.85648,0.035439,6.1e-18,2.3687e+05,5.32e-08,4.15e-31,85.011
5.65e-05,0.77148,0.059654,5.26e-19,19318,2.57e-08,2.87e-31,108.04
5.11e-05,0.65051,0.04927,2.22e-18,59453,1.85e-09,1.27e-31,113.47
3.85e-05,0.55989,0.028789,1.91e-18,8828.6,3.14e-08,8.17e-32,108.4
5.57e-05,0.54442,0.031477,5.52e-18,5267.1,6.2e-09,2.92e-31,148.27
5.65e-05,0.83179,0.049917,7.69e-18,45815,1.41e-10,6.37e-31,111.96
5.9e-05,0.88731,0.04798,8.32e-18,32395,7.51e-09,1.24e-31,101.22
4.1e-05,0.72206,0.027293,4.5e-18,1.3471e+05,9.25e-10,1.39e-31,98.084
5.07e-05,0.74912,0.025546,1.94e-17,7708.8,7.51e-11,5.21e-31,123.32
4.46e-05,0.84678,0.048648,1.45e-18,5293.6,5.31e-10,5.28e-32,81.392
4.93e-05,0.59986,0.039579,1.13e-17,4239.9,2.95e-09,5.1e-31,119.9
4.28e-05,0.64219,0.049732,3.36e-18,25037,2.75e-09,3.72e-31,93.74
4.68e-05,0.7514,0.02771,1.12e-18,4742.8,8.2e-11,1.88e-31,122.85
3.37e-05,0.53338,0.042944,6.65e-18,3623.9,4.42e-08,5.38e-31,83.919
4.77e-05,0.59906,0.05679,1.69e-17,10284,2.82e-09,1.55e-31,97.275
2.97e-05,0.83053,0.0249,1.73e-17,31074,4.81e-10,8.97e-31,54.991
3.41e-05,0.72831,0.053657,1.5e-17,28317,1.29e-10,3.35e-30,65.389
5.98e-05,0.62741,0.033765,2.08e-19,36685,3.99e-08,9.95e-32,161.63
4.24e-05,0.56938,0.030746,1.14e-17,36945,2.32e-09,1.81e-31,116.42
2.16e-05,0.85893,0.025217,7.53e-19,1.548e+05,2.67e-08,1.69e-31,42.409
4.22e-05,0.73806,0.061497,4.83e-18,1.2811e+05,3.76e-09,5.28e-32,73.797
3.14e-05,0.61528,0.057856,6.1e-19,2.6161e+05,5.77e-09,5.11e-32,68.988
3.53e-05,0.51587,0.05183,1.25e-17,20393,6.66e-10,8.23e-32,86.709
5.62e-05,0.62293,0.018054,9.55e-18,9589.6,1.68e-09,3.24e-30,163.45
5.61e-05,0.74062,0.056855,8.02e-18,5711.4,9.88e-10,1.67e-31,105.47
5.28e-05,0.67617,0.055426,5.75e-19,1.3742e+05,1.66e-09,2.31e-31,129.44
3.91e-05,0.61377,0.028419,1.44e-17,78987,2.81e-10,8.49e-31,106.56
5.81e-05,0.84719,0.024176,2.21e-18,1.3193e+05,5.25e-09,1.78e-31,134.36
3.56e-05,0.6908,0.022851,1.65e-18,3357.3,4.69e-10,5.12e-32,85.69
5.71e-05,0.73566,0.031877,1.5e-18,6328.4,5.29e-09,1.65e-31,132.33
5.58e-05,0.8328,0.050837,1.77e-17,11592,1.17e-10,6.28e-32,105.59
5.54e-05,0.74575,0.047855,2.79e-18,2.5739e+05,2.47e-08,1.17e-31,106.64
3.65e-05,0.7389,0.056539,8.71e-19,1.0818e+05,9.31e-09,1.29e-31,71.078
4.45e-05,0.56235,0.020175,4.15e-18,6706.2,2.4e-08,2.18e-31,134.68
3.69e-05,0.53376,0.054633,1.07e-18,28729,3.59e-10,8.58e-32,96.554
3.75e-05,0.60431,0.029148,8.59e-18,20631,6.72e-09,5.91e-31,99.79
3.77e-05,0.5026,0.021143,3.03e-18,24499,6.32e-10,2.78e-31,121.39
4.45e-05,0.62273,0.061167,2.4e-18,5180.5,1.04e-08,1.56e-30,87.489
4.15e-05,0.56626,0.033888,5.63e-18,19975,3.49e-08,1.28e-30,110.48
5.3e-05,0.88056,0.016468,1.52e-18,1.2324e+05,2.96e-08,9.33e-32,129.56
5.91e-05,0.88236,0.054786,2.59e-18,35361,1.68e-08,3e-30,103.24
2.69e-05,0.65866,0.050534,6.62e-18,41064,2.3e-09,5.3e-32,53.765
3.91e-05,0.8375,0.047737,1.84e-18,43831,1.41e-08,5.87e-31,72.721
5.37e-05,0.87786,0.015146,1.19e-17,2.2833e+05,1.07e-09,1.68e-30,127.7
3.83e-05,0.88615,0.049168,2.31e-18,1.0381e+05,2.33e-09,4.63e-31,66.498
2.62e-05,0.76188,0.064057,1.72e-17,33066,2.3e-10,7.27e-31,41.943
5.16e-05,0.59582,0.053166,1.73e-18,7835.9,1.4e-09,1.16e-31,115.03
5.54e-05,0.67849,0.045336,1.09e-17,9995.6,2.19e-10,4.36e-30,128.6
3.17e-05,0.72646,0.027828,2.94e-18,3181.9,2.59e-09,1.18e-31,69.778
5.57e-05,0.6555,0.047457,4.08e-18,13933,4.76e-09,2.58e-30,120.77
3.58e-05,0.88329,0.048105,8.81e-19,1.8759e+05,6.8e-09,1.03e-31,63.483
4.08e-05,0.89363,0.026151,2.66e-18,9729.6,1.24e-09,2.75e-31,80.706
5.69e-05,0.70412,0.025419,2.66e-19,2.7083e+05,1.4e-08,1.8e-31,167.02
4.55e-05,0.52507,0.045523,6.72e-18,35665,2.26e-09,5.31e-31,114.75
2.39e-05,0.55585,0.053251,5.46e-18,1.9917e+05,2.85e-08,8.85e-32,53.134
2.77e-05,0.60869,0.016746,3.67e-18,63631,7.86e-09,6.39e-31,76.554
3.89e-05,0.77883,0.031314,9.36e-18,1.8406e+05,8.99e-10,3.51e-31,83.171
5.41e-05,0.70076,0.016303,7.82e-18,6761.1,4.27e-08,3.02e-30,151.9
3.53e-05,0.61861,0.040577,9.12e-18,5592.5,8.26e-09,1.46e-30,83.125
4.76e-05,0.89021,0.032942,1.87e-18,8252.7,1.16e-09,6.03e-31,97.53
2.67e-05,0.87595,0.064831,1.68e-17,24006,1.86e-08,7.35e-31,40.149
5.38e-05,0.58735,0.024971,3.42e-18,6667.1,3.91e-10,4.08e-31,155.53
3.48e-05,0.71457,0.032101,4.57e-19,21741,4.74e-08,7.71e-32,84.112
4.72e-05,0.70901,0.01758,1.97e-17,49348,2.07e-08,3.92e-31,128.85
3.84e-05,0.56465,0.018184,1.15e-17,9677.6,8.04e-09,8.53e-32,116.96
3e-05,0.76062,0.051497,6.69e-19,1.0172e+05,4.76e-08,3.64e-31,64.602
2.93e-05,0.7139,0.055736,1.02e-17,1.0313e+05,5.28e-09,1.73e-30,54.928
5.11e-05,0.73922,0.034853,2.07e-18,5410.2,3.15e-08,1.35e-30,115.71
5.01e-05,0.67675,0.054595,2.44e-18,3939.2,6.51e-10,8.57e-31,107.16
3.65e-05,0.55902,0.053985,9.98e-19,8054.5,8.41e-09,1.21e-31,82.355
3.54e-05,0.68931,0.047482,2.55e-18,14767,1.37e-09,7.23e-31,75.66
5.03e-05,0.82195,0.057823,8.5e-18,30881,8.43e-10,8.08e-32,87.556
3.34e-05,0.87744,0.045651,1.14e-17,93479,9.5e-10,6.24e-32,55.186
2.22e-05,0.90509,0.017148,8.03e-19,1.7028e+05,4.32e-09,9.81e-32,37.431
5.23e-05,0.8048,0.044088,3.59e-18,31582,6.38e-10,3.3e-31,108.26
5.66e-05,0.66478,0.033237,1.03e-18,53390,4.82e-08,3.77e-31,142.18
2.57e-05,0.83225,0.052006,3.53e-18,46992,1.69e-09,1.05e-30,41.544
4.35e-05,0.83144,0.015383,2.51e-18,2.8994e+05,2.64e-09,1.44e-31,104.27
4.7e-05,0.67186,0.029166,3.76e-18,3122.3,1.18e-09,8.07e-31,119.51
3.73e-05,0.78257,0.041468,1.26e-18,57079,3.95e-08,6.54e-31,79.446
3.77e-05,0.77522,0.015441,8.33e-19,37874,2.4e-08,7e-32,96.078
3.38e-05,0.8589,0.0479,3.61e-18,3324.5,7.87e-10,2.32e-31,56.726
3.92e-05,0.72622,0.055251,1.1e-17,11468,2.23e-08,2.78e-31,71.478
5.83e-05,0.53192,0.025909,1.56e-17,72522,3.78e-10,6.82e-32,173.12
5.66e-05,0.70471,0.040266,1.5e-18,1.1788e+05,1.67e-10,3.46e-31,140.41
4.91e-05,0.7175,0.048755,4.74e-19,18671,1.3e-10,7.77e-32,128.42
4.77e-05,0.65412,0.032446,1.42e-17,6687.7,3.1e-09,1.15e-30,118.82
4.43e-05,0.69131,0.035425,9.04e-18,9888.7,1.82e-09,7.78e-31,105.01
2.18e-05,0.72029,0.027933,3.22e-18,47290,6.36e-11,2.22e-31,65.922
2.89e-05,0.71337,0.025835,6.26e-18,17060,1.03e-10,1.05e-31,58.488
4.13e-05,0.87639,0.060001,3.84e-18,2.7523e+05,3.31e-10,2.19e-31,68.38
2.73e-05,0.74941,0.020091,6.03e-19,3296.8,3.48e-08,2.39e-31,67.865
3.58e-05,0.8984,0.052992,6.18e-19,8664.8,2.46e-09,1.9e-31,60.295
2.76e-05,0.65669,0.043022,6.95e-18,24387,1.36e-09,1.84e-30,59.235
3.45e-05,0.90363,0.062074,4.86e-18,17262,9.81e-09,9.11e-32,51.334
4.5e-05,0.89058,0.04257,2.58e-19,67889,4.42e-09,9.15e-32,93.186
3.55e-05,0.82317,0.064359,5.94e-19,6208.6,3.08e-09,7.82e-32,58.442
4.3e-05,0.73306,0.050948,2.08e-18,46854,3.54e-10,5.9e-32,88.02
3.26e-05,0.69178,0.024094,9.78e-18,12742,5.3e-08,1.22e-30,84.629
2.42e-05,0.89046,0.026675,2.62e-18,1.8044e+05,2.15e-10,2.98e-31,35.65
