ID,dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,fuel_swelling,fuel_gas_swelling
1489,5.94E-05,0.8410195861,0.06186426281,1.69E-09,28914.22789,5.14E-08,4.90E-10,1.45E-18,8.50E-07,17.10668028,7.886072239
1490,4.94E-05,0.5875375019,0.05933469701,2.61E-09,38458.15637,4.83E-08,1.64E-09,3.70E-18,5.74E-07,10.19554728,0.9749392407
1491,1.13E-05,0.9046480558,0.06088980233,1.41E-09,39580.88516,2.20E-07,9.61E-10,2.42E-18,7.30E-07,14.33789343,5.117285395
1492,2.60E-05,0.8041815148,0.04471242782,3.54E-09,44840.09422,1.59E-07,1.08E-09,2.53E-18,6.28E-07,10.40962703,1.189018996
1493,4.88E-05,0.5020922067,0.06361286021,3.58E-09,38962.74319,2.54E-07,5.81E-10,2.37E-18,6.94E-07,10.68994509,1.469337051
1494,8.08E-05,0.6468126265,0.07883633986,3.21E-09,33595.69921,3.03E-07,1.47E-09,1.86E-18,9.62E-07,10.88502266,1.664414625
1495,4.77E-05,0.7087206206,0.04714924797,1.75E-09,48606.50114,1.62E-07,1.79E-09,1.18E-18,4.88E-07,15.73705827,6.516450238
1496,1.92E-05,0.759761094,0.03179517449,1.59E-09,49449.53727,1.74E-07,2.62E-09,2.08E-18,7.68E-07,13.70026199,4.479653954
1497,2.44E-05,0.8513458268,0.04137349624,4.53E-09,36737.91924,1.17E-07,6.01E-10,2.41E-18,7.08E-07,10.19066585,0.970057812
1498,4.33E-05,0.6509754047,0.04708560891,1.33E-09,12026.36305,2.80E-07,2.33E-09,1.40E-18,6.83E-07,14.36119347,5.140585428
1499,1.50E-05,0.5252602472,0.06478746684,2.18E-09,13113.42253,3.87E-07,2.87E-09,3.28E-18,5.08E-07,9.380560546,0.1599525089
1500,4.04E-05,0.791223549,0.02685036943,2.07E-09,46742.0217,2.72E-07,1.38E-09,3.38E-18,5.22E-07,11.00900754,1.7883995
1501,2.17E-05,0.8068178636,0.07381251445,1.36E-09,22962.12925,1.86E-07,1.09E-09,2.24E-18,5.17E-07,14.20851474,4.9879067
1502,8.38E-05,0.8107131857,0.01181829841,2.41E-09,37120.10053,2.85E-07,8.58E-10,1.07E-18,5.60E-07,14.66264921,5.442041174
1503,6.71E-05,0.5928355056,0.0506304615,2.01E-09,18140.27357,1.42E-07,1.97E-09,3.77E-18,7.51E-07,9.90343515,0.6828271127
1504,7.41E-05,0.8174598149,0.04018983991,7.41E-10,24537.83458,1.31E-07,1.81E-09,2.45E-18,4.74E-07,17.01175462,7.79114658
1505,7.02E-05,0.6890162617,0.01496664478,2.63E-09,47714.48899,2.36E-07,2.73E-09,3.79E-18,7.80E-07,9.794882834,0.5742747969
1506,6.68E-05,0.66911355,0.03265914774,2.60E-09,15975.92122,8.13E-08,1.12E-09,1.28E-18,5.13E-07,13.82472203,4.604113992
1507,2.12E-05,0.8485858971,0.06282103406,3.87E-09,13514.56797,2.01E-07,2.30E-09,2.90E-18,6.93E-07,9.221786785,0.001178747767
1508,8.22E-05,0.7060797331,0.07122160471,2.99E-09,25337.51386,3.29E-07,8.61E-10,1.65E-18,7.07E-07,11.70581293,2.485204898
1509,1.33E-05,0.8467338263,0.06685330163,1.16E-09,38613.93917,1.51E-07,1.38E-09,2.28E-18,3.00E-07,15.46232235,6.241714311
1510,7.91E-05,0.6364361192,0.02844060714,1.64E-09,6879.73273,1.96E-07,2.36E-09,1.37E-18,9.95E-07,13.64464019,4.424032152
1511,1.34E-05,0.5564844816,0.06998014185,2.91E-09,41687.05819,2.77E-07,1.46E-09,3.27E-18,5.77E-07,9.953064111,0.7324560746
1512,3.58E-05,0.5148036208,0.04315952934,4.24E-09,17030.70366,1.59E-07,1.15E-09,2.54E-18,8.08E-07,9.414522491,0.1939144543
1513,5.39E-05,0.7114515895,0.02792538188,1.13E-09,6714.980844,2.82E-07,1.20E-09,3.34E-18,4.07E-07,12.02691721,2.806309172
1514,1.47E-05,0.5455535495,0.02800419826,3.53E-09,23221.30887,2.36E-07,2.52E-09,2.87E-18,9.68E-07,9.288386156,0.06777811915
1515,1.91E-05,0.6759640949,0.03540481606,3.93E-09,21463.30975,4.06E-08,7.12E-10,1.43E-18,4.83E-07,12.18565136,2.965043321
1516,3.80E-05,0.7333924154,0.01623597941,1.02E-09,20288.30384,2.19E-07,1.19E-09,2.84E-18,9.58E-07,14.63426099,5.413652957
1517,5.87E-05,0.8934701262,0.06905396204,2.23E-09,40548.38654,9.63E-08,9.85E-10,3.77E-18,2.68E-07,11.00411258,1.783504543
1518,7.12E-05,0.659112958,0.03534663743,2.33E-09,18236.73996,2.02E-07,1.57E-09,1.69E-18,3.94E-07,12.31443323,3.093825194
1519,7.92E-05,0.6772264995,0.04557216991,2.67E-09,38416.21813,1.25E-07,5.98E-10,1.81E-18,3.57E-07,13.43695018,4.21634214
1520,5.89E-05,0.6282736738,0.06912570435,2.77E-09,10257.29397,3.12E-07,1.48E-09,1.67E-18,6.21E-07,10.62788696,1.407278927
1521,1.93E-05,0.7814033917,0.03311787729,3.61E-09,35339.12747,1.41E-07,2.88E-09,2.73E-18,6.84E-07,9.430742913,0.2101348763
1522,5.99E-05,0.838551275,0.04090271524,3.98E-09,18808.81565,3.68E-07,2.42E-09,1.22E-18,9.73E-07,10.28816503,1.06755699
1523,5.92E-05,0.7360539261,0.07998907872,3.81E-09,17078.50764,3.40E-07,1.26E-09,3.30E-18,3.40E-07,9.263290272,0.04268223499
1524,1.32E-05,0.8175895712,0.02884433657,4.01E-09,45776.84485,4.27E-08,1.88E-09,2.24E-18,9.94E-07,10.33956155,1.118953515
1525,4.97E-05,0.8761354243,0.01439438996,3.08E-09,32394.02582,1.01E-07,2.27E-09,2.48E-18,8.06E-07,10.18212688,0.9615188384
1526,5.71E-05,0.8827322724,0.06524781943,7.59E-10,20614.32162,3.18E-07,2.50E-09,3.99E-18,4.11E-07,13.4199465,4.199338459
1527,8.50E-05,0.5433884263,0.03868414133,4.81E-09,27265.3657,2.05E-07,1.61E-09,2.85E-18,4.52E-07,9.567450007,0.3468419701
1528,8.47E-05,0.5177330441,0.04100822612,2.39E-09,45694.52379,1.50E-07,2.12E-09,2.05E-18,8.36E-07,12.59926731,3.378659273
1529,8.87E-05,0.7650008163,0.02141990986,3.05E-09,17498.97171,2.03E-07,2.53E-09,2.28E-18,5.53E-07,9.88121819,0.6606101531
1530,4.19E-05,0.7512201557,0.01838199553,1.77E-09,17988.00743,8.64E-08,8.01E-10,1.83E-18,4.79E-07,14.50193457,5.281326535
1531,6.98E-05,0.596693819,0.05355165496,4.16E-09,11942.08338,2.81E-07,2.04E-09,1.58E-18,8.30E-07,9.652568513,0.4319604763
1532,7.63E-05,0.8045524304,0.01610685056,4.85E-09,48114.22667,5.47E-08,3.12E-10,2.34E-18,6.08E-07,11.13027569,1.909667651
1533,8.56E-05,0.6486586086,0.03921422646,4.77E-09,19634.93051,1.49E-07,1.07E-09,3.26E-18,6.83E-07,9.53586638,0.3152583428
1534,2.52E-05,0.6157484525,0.01298275765,4.15E-09,31202.02795,2.39E-07,1.58E-09,2.44E-18,6.17E-07,9.58026318,0.3596551434
1535,3.62E-05,0.9020099714,0.07162428209,7.09E-10,35183.78108,1.34E-07,4.95E-10,3.81E-18,3.19E-07,17.09095266,7.870344623
1536,8.90E-05,0.8636864046,0.06622456719,1.42E-09,17606.89848,2.86E-07,5.89E-10,2.70E-18,3.59E-07,13.48360204,4.262994008
1537,3.04E-05,0.5828118514,0.06120947536,4.85E-09,43019.81405,2.86E-07,2.40E-09,1.98E-18,2.81E-07,9.572557165,0.3519491285
1538,5.59E-05,0.6728163802,0.02581257296,4.71E-09,29162.4945,3.26E-07,1.14E-09,1.89E-18,5.39E-07,9.889282636,0.6686745988
1539,2.97E-05,0.8848988088,0.03547460172,3.73E-09,14704.24578,2.53E-07,6.16E-10,1.40E-18,3.76E-07,11.21534806,1.994740019
1540,8.42E-05,0.830006075,0.03852703055,9.72E-10,14771.31737,2.94E-07,9.30E-10,3.69E-18,9.52E-07,13.55171183,4.331103789
1541,7.87E-05,0.799348538,0.0507333337,2.55E-09,9042.912186,6.43E-09,2.96E-09,3.52E-18,7.66E-07,9.397483274,0.1768752368
1542,9.61E-05,0.5640921738,0.04673147654,2.37E-09,43966.12379,9.65E-09,2.77E-09,2.58E-18,5.69E-07,12.62483715,3.404229117
1543,9.60E-05,0.5429745373,0.03625454509,1.26E-09,46900.08294,1.73E-07,6.44E-10,1.43E-18,6.95E-07,18.62656319,9.405955152
1544,3.02E-05,0.5272977469,0.0786861549,7.85E-10,27102.17004,3.19E-07,2.37E-09,3.37E-18,9.86E-07,14.84870615,5.62809811
1545,5.32E-05,0.8259433784,0.07045346863,4.75E-09,20359.17484,6.01E-08,1.31E-09,2.91E-18,6.88E-07,9.242260747,0.0216527106
1546,8.33E-05,0.7395317333,0.05423404754,3.84E-09,33642.00768,1.05E-07,1.02E-09,3.01E-18,2.97E-07,9.792211784,0.5716037474
1547,2.64E-05,0.6843700211,0.0794298216,2.89E-09,49807.20116,3.56E-07,1.56E-09,1.28E-18,5.33E-07,12.54496801,3.324359974
1548,5.84E-05,0.6203973384,0.0744054284,4.21E-09,23933.53729,3.19E-07,2.07E-09,2.94E-18,4.45E-07,9.276591905,0.05598386806
1549,4.56E-05,0.6002019666,0.05281107612,3.97E-09,49947.89119,1.79E-07,6.12E-10,2.68E-18,6.15E-07,10.33788201,1.117273978
1550,5.14E-05,0.6399527803,0.01248388196,8.92E-10,24845.717,3.96E-07,2.43E-09,2.43E-18,7.05E-07,15.45983116,6.239223126
1551,5.90E-05,0.7859653679,0.04732813791,3.52E-09,37406.64926,2.16E-07,1.16E-09,3.91E-18,7.70E-07,9.453141369,0.2325333318
1552,9.19E-05,0.778462734,0.03062596102,9.38E-10,33510.41057,3.02E-07,2.95E-09,1.11E-18,5.99E-07,16.74839253,7.527784498
1553,7.77E-05,0.6647622239,0.06216188453,1.17E-09,39699.50135,2.34E-07,7.28E-10,1.48E-18,7.34E-07,17.30251256,8.081904525
1554,2.30E-05,0.8363458012,0.0746605007,3.05E-09,39015.49682,2.12E-07,2.39E-09,1.48E-18,7.38E-07,11.61800778,2.397399748
1555,6.80E-05,0.6638687673,0.04201114803,2.94E-09,48053.03039,1.15E-07,1.47E-09,1.65E-18,7.45E-07,12.67144892,3.450840885
1556,2.52E-05,0.5010655641,0.02255373765,8.21E-10,43311.19427,2.55E-07,1.95E-09,2.41E-18,3.45E-07,18.22428623,9.003678192
1557,4.72E-05,0.7239094357,0.0259836728,3.05E-09,21647.05819,3.92E-07,1.55E-09,2.39E-18,2.63E-07,9.940839248,0.7202312115
1558,5.45E-05,0.5991283884,0.03655312927,2.75E-09,44609.57593,3.70E-07,2.49E-09,2.55E-18,5.58E-07,10.27326616,1.052658121
1559,7.18E-05,0.8950383427,0.03510167042,1.93E-09,44199.07588,1.78E-07,4.66E-10,2.93E-18,6.65E-07,13.1469821,3.926374067
1560,6.54E-05,0.8146164424,0.02370506326,3.29E-09,38783.88242,3.44E-07,3.94E-10,2.47E-18,8.40E-07,11.07921022,1.858602187
1561,2.78E-05,0.5214795102,0.02033232378,4.31E-09,39427.31749,8.03E-08,1.34E-09,1.80E-18,4.81E-07,10.69909521,1.478487175
1562,4.47E-05,0.8509568119,0.03870978737,2.06E-09,20174.45846,3.35E-07,1.27E-09,1.22E-18,7.73E-07,13.51057417,4.289966135
1563,4.75E-05,0.5901823816,0.02543198972,4.29E-09,38199.10606,1.87E-07,1.71E-09,1.22E-18,7.87E-07,11.36830452,2.147696485
1564,2.73E-05,0.6280093641,0.05829611345,1.17E-09,49897.53018,2.67E-07,1.44E-09,1.49E-18,6.80E-07,16.60132561,7.380717574
1565,6.76E-05,0.631077695,0.02420612959,2.76E-09,35218.23692,1.38E-07,2.13E-09,3.02E-18,7.44E-07,10.13650108,0.9158930448
1566,4.11E-05,0.6799136838,0.0616089581,4.34E-09,39372.58246,3.85E-07,7.32E-10,1.29E-18,5.45E-07,11.27014524,2.049537201
1567,9.02E-05,0.6793352589,0.06787854732,2.01E-09,18332.91395,2.95E-07,6.60E-10,1.12E-18,2.81E-07,14.83590373,5.615295696
1568,2.36E-05,0.8433137615,0.01586191171,1.12E-09,45608.31177,2.99E-07,2.67E-09,1.41E-18,6.32E-07,15.68161005,6.461002011
1569,8.71E-05,0.6475428667,0.0773145762,3.80E-09,6324.021345,2.19E-07,9.69E-10,1.36E-18,5.08E-07,10.19970526,0.9790972221
1570,7.58E-05,0.7364994887,0.07427654475,4.00E-09,47372.7207,1.88E-08,1.85E-09,3.35E-18,3.97E-07,9.438045796,0.2174377596
1571,8.19E-05,0.6937634611,0.03246005821,1.58E-09,49107.56006,1.41E-07,1.65E-09,3.39E-18,4.65E-07,12.73357373,3.51296569
1572,3.77E-05,0.6305653245,0.07378712971,4.99E-09,21179.72983,2.41E-08,2.98E-09,3.91E-18,4.93E-07,9.220615176,7.14E-06
1573,6.24E-05,0.8064588291,0.01349421846,1.36E-09,28127.4645,3.63E-07,7.65E-10,3.22E-18,4.37E-07,13.11024085,3.889632814
1574,8.24E-05,0.5033918147,0.04696409256,4.49E-09,19792.7638,7.78E-08,1.93E-09,3.57E-18,8.54E-07,9.514186702,0.2935786649
1575,2.57E-05,0.8566106541,0.05277971021,3.60E-09,37554.3411,3.10E-07,7.71E-10,2.07E-18,9.64E-07,10.68739245,1.466784409
1576,2.20E-05,0.8019980262,0.02119102918,3.81E-09,27474.07315,2.15E-07,2.86E-09,3.48E-18,2.92E-07,9.222044509,0.00143647255
1577,6.45E-05,0.7346194549,0.04442999705,3.42E-09,21415.46215,1.26E-07,7.81E-10,3.93E-18,5.38E-07,9.481529682,0.2609216447
1578,5.16E-05,0.7563081428,0.0686522141,4.51E-09,34368.26118,1.67E-07,1.13E-09,1.51E-18,3.26E-07,10.75226568,1.531657643
1579,1.05E-05,0.682675251,0.04543317483,4.79E-09,31893.8627,3.74E-07,7.47E-10,2.93E-18,3.92E-07,9.442700488,0.2220924507
1580,8.37E-05,0.7134293834,0.03731258635,2.58E-09,25741.08161,3.97E-07,2.45E-09,3.90E-18,8.15E-07,9.555785915,0.3351778782
1581,5.57E-05,0.6046070296,0.0683360171,3.35E-09,34748.57955,1.23E-07,2.60E-09,1.30E-18,3.33E-07,11.92925372,2.70864568
1582,6.17E-05,0.8499029589,0.03499378368,2.17E-09,6740.577025,2.30E-07,1.30E-09,1.77E-18,8.62E-07,11.34871819,2.12811015
1583,6.50E-05,0.8794776154,0.03818132127,4.40E-09,44344.7266,2.79E-07,2.42E-09,2.67E-18,5.04E-07,9.440417342,0.2198093047
1584,3.64E-05,0.9017764158,0.07487712025,6.33E-10,48553.26045,2.68E-08,1.23E-09,3.28E-18,8.89E-07,18.72956449,9.50895645
1585,9.84E-05,0.8143140584,0.06921636594,2.00E-09,18757.56962,2.15E-07,9.98E-10,1.28E-18,5.44E-07,14.23367128,5.013063245
1586,5.67E-05,0.5681564026,0.01320976663,9.24E-10,35688.86384,1.69E-07,2.12E-09,3.40E-18,9.30E-07,16.1778322,6.957224168
1587,7.87E-05,0.6123669789,0.014481022,2.15E-09,42581.71718,1.60E-07,1.63E-09,1.43E-18,7.69E-07,14.91976603,5.699157992
1588,2.21E-05,0.5652368855,0.03040746987,4.31E-09,16432.27122,1.54E-09,1.04E-09,2.99E-18,2.57E-07,9.262916077,0.04230803968
1589,9.59E-05,0.7130668382,0.04513762452,4.08E-09,6234.265153,1.28E-07,8.32E-10,3.83E-18,6.78E-07,9.518676001,0.2980679642
1590,6.67E-05,0.8940180895,0.0399224234,3.37E-09,26469.34056,3.55E-08,2.26E-09,3.10E-18,1.00E-06,9.459143241,0.2385352046
1591,1.97E-05,0.5276219009,0.03304192588,3.29E-09,31105.642,4.20E-09,2.24E-09,1.12E-18,4.39E-07,15.93370311,6.713095073
1592,6.57E-05,0.6167939269,0.01460709245,8.60E-10,48830.76928,3.64E-07,2.13E-09,3.31E-18,3.34E-07,15.65544073,6.434832695
1593,5.95E-05,0.8200809855,0.07272824447,3.30E-09,12963.84413,1.39E-07,2.80E-09,3.25E-18,4.26E-07,9.24153752,0.02092948295
1594,2.74E-05,0.8648161453,0.07569468971,1.38E-09,14547.86745,6.49E-08,4.77E-10,2.80E-18,5.84E-07,14.44383419,5.223226157
1595,1.37E-05,0.8686231498,0.06246053002,3.33E-09,25920.66474,7.93E-08,2.53E-09,2.82E-18,8.87E-07,9.442003832,0.2213957953
1596,3.85E-05,0.6515224062,0.04269480612,3.19E-09,24779.16605,2.65E-07,2.06E-09,3.01E-18,6.75E-07,9.436461325,0.2158532881
1597,6.99E-05,0.5934830918,0.04757690917,1.89E-09,36503.51976,3.48E-07,2.41E-09,1.15E-18,5.30E-07,14.48101504,5.260407
1598,9.74E-05,0.8709166834,0.01501629723,1.50E-09,31577.69441,1.97E-07,9.73E-10,2.95E-18,9.01E-07,13.51761019,4.297002155
1599,1.84E-05,0.7781522106,0.05507200016,2.44E-09,36383.17783,2.39E-07,6.05E-10,2.53E-18,8.13E-07,11.80443721,2.583829177
1600,5.82E-05,0.6395385805,0.03699881488,3.27E-09,34470.89655,1.61E-07,2.17E-09,2.78E-18,4.09E-07,9.785885849,0.5652778122
1601,3.48E-05,0.5443053687,0.01176221738,3.91E-09,43975.10656,1.21E-07,1.67E-09,2.69E-18,3.22E-07,9.764442665,0.5438346284
1602,6.33E-05,0.60828387,0.03507868272,2.01E-09,12301.01815,3.24E-07,1.20E-09,1.71E-18,2.76E-07,12.53421639,3.313608351
1603,7.73E-05,0.7586762541,0.0700409148,2.65E-09,39452.12446,2.31E-07,1.56E-09,1.14E-18,9.95E-07,13.52531909,4.304711056
1604,3.98E-05,0.7624082043,0.03084154245,1.27E-09,46267.77132,6.19E-09,2.12E-09,1.66E-18,4.64E-07,18.84889759,9.628289556
1605,9.79E-05,0.8399054807,0.01113312164,3.81E-09,9504.530756,3.97E-07,4.51E-10,1.67E-18,5.32E-07,10.71212546,1.491517423
1606,5.06E-05,0.5935062222,0.06593592901,3.30E-09,24177.72536,1.12E-07,2.93E-09,3.35E-18,7.25E-07,9.279515498,0.05890746161
1607,8.57E-05,0.6017851823,0.06985502646,1.20E-09,35496.42039,3.43E-07,1.82E-09,1.53E-18,9.73E-07,15.85853982,6.637931784
1608,3.19E-05,0.6513114033,0.05997883722,4.54E-09,8172.720822,1.44E-07,1.88E-09,1.59E-18,7.96E-07,9.34627812,0.1256700833
1609,1.29E-05,0.5008240256,0.02263894199,4.00E-09,24454.49636,3.68E-07,1.46E-09,2.22E-18,3.90E-07,9.653130157,0.4325221199
1610,2.13E-05,0.784802129,0.0422025776,4.60E-09,15356.78867,1.91E-07,3.61E-10,1.43E-18,4.59E-07,10.9809953,1.760387268
1611,8.06E-05,0.8782409891,0.06361344322,2.48E-09,38499.88047,2.13E-08,1.00E-09,3.03E-18,3.74E-07,11.94998644,2.729378402
1612,5.05E-05,0.5576269801,0.03717773094,3.08E-09,19651.58036,3.76E-07,2.84E-09,3.53E-18,9.10E-07,9.39766118,0.1770531429
1613,7.78E-05,0.779322273,0.06821580455,1.44E-09,26785.61048,7.54E-08,2.98E-09,1.60E-18,5.30E-07,15.26896344,6.048355406
1614,8.65E-05,0.838427738,0.06065738832,4.67E-09,24601.36737,3.29E-07,1.96E-09,2.71E-18,4.38E-07,9.35948375,0.1388757127
1615,5.89E-05,0.6966210389,0.02377507881,1.38E-09,44074.49764,1.44E-07,4.72E-10,3.36E-18,3.20E-07,14.597947,5.377338962
1616,8.20E-05,0.8512769863,0.05610390745,1.48E-09,8921.075208,2.60E-07,1.45E-09,1.44E-18,3.40E-07,13.84131315,4.620705113
1617,7.70E-05,0.6418983821,0.01461914119,1.39E-09,36455.31279,1.03E-07,1.91E-09,2.57E-18,5.79E-07,14.94563199,5.725023953
1618,9.21E-05,0.7142609791,0.05240289403,1.09E-09,48316.8975,5.68E-08,2.33E-09,3.14E-18,6.54E-07,15.37473763,6.154129596
1619,1.70E-05,0.6634958701,0.01314955535,7.18E-10,7879.633148,1.72E-07,1.49E-09,2.75E-18,8.03E-07,16.33810291,7.117494871
1620,3.86E-05,0.547334654,0.04346593243,3.16E-09,15125.39806,1.80E-08,1.37E-09,2.09E-18,4.50E-07,11.11487986,1.894271827
1621,2.24E-05,0.6755822304,0.01917927734,2.51E-09,41911.31174,3.50E-07,2.91E-09,3.13E-18,7.74E-07,9.891477467,0.6708694304
1622,9.27E-05,0.8379079284,0.02287947577,1.68E-09,46764.48637,5.37E-09,1.37E-09,1.25E-18,7.17E-07,19.37874946,10.15814142
1623,2.46E-05,0.6999499964,0.03970587526,3.71E-09,8860.91671,2.44E-07,5.31E-10,2.43E-18,2.93E-07,9.68772649,0.4671184527
1624,8.71E-05,0.525048295,0.03863062415,4.10E-09,32236.84877,1.26E-07,2.55E-09,3.08E-18,5.13E-07,9.577395012,0.3567869752
1625,4.34E-05,0.6770188281,0.0374397324,2.92E-09,41735.96273,2.94E-07,9.57E-10,3.36E-18,7.68E-07,10.13561363,0.915005594
1626,1.55E-05,0.6549930539,0.06377792697,2.19E-09,41463.75196,3.72E-07,1.88E-09,1.09E-18,7.41E-07,13.8718207,4.651212663
1627,3.02E-05,0.8659859264,0.07082482273,1.24E-09,33255.65295,2.44E-07,9.51E-10,1.98E-18,9.26E-07,15.32241853,6.101810495
1628,5.51E-05,0.5197056434,0.06116845722,1.78E-09,14484.04529,1.09E-07,2.30E-09,1.18E-18,3.97E-07,15.23728955,6.01668151
1629,6.76E-05,0.5480439841,0.07830445283,2.15E-09,33558.79027,3.35E-07,2.16E-09,2.23E-18,2.55E-07,11.53540554,2.3147975
1630,2.98E-05,0.5856964168,0.0312868881,4.85E-09,17242.42907,1.41E-07,1.71E-09,1.49E-18,5.19E-07,9.807793167,0.5871851304
1631,1.50E-05,0.82245518,0.02104991102,4.61E-09,44289.77489,3.29E-07,1.46E-09,3.69E-18,4.04E-07,9.242357691,0.02174965461
1632,4.28E-05,0.7157154951,0.01772118311,2.22E-09,18398.75343,3.21E-07,8.48E-10,2.54E-18,7.53E-07,11.21169848,1.991090444
1633,7.92E-05,0.7419551258,0.07024273952,4.78E-09,40026.05938,3.38E-07,4.68E-10,3.60E-18,7.11E-07,9.519244615,0.2986365779
1634,6.24E-05,0.6055625,0.03607373004,4.80E-09,42257.72779,2.75E-07,1.38E-09,2.63E-18,3.81E-07,9.593961211,0.3733531745
1635,8.01E-05,0.7412889503,0.03480389943,1.46E-09,30032.38843,3.76E-07,1.35E-09,2.67E-18,8.70E-07,13.03437884,3.813770801
1636,2.75E-05,0.7332008633,0.06689312399,8.38E-10,42430.88297,1.00E-07,1.97E-09,2.25E-18,4.01E-07,17.41066473,8.190056688
1637,6.37E-05,0.669626599,0.02830113602,4.39E-09,36311.31729,3.72E-07,5.62E-10,1.66E-18,8.43E-07,10.91486613,1.694258088
1638,3.63E-05,0.7855232109,0.03814871884,2.42E-09,39499.17255,2.81E-08,2.09E-09,1.05E-18,8.83E-07,15.83106013,6.61045209
1639,8.13E-05,0.6811748663,0.03062786354,4.75E-09,29836.4641,3.91E-07,6.82E-10,3.81E-18,9.76E-07,9.557866645,0.3372586086
1640,1.15E-05,0.5208137774,0.05863016689,3.90E-09,22140.76712,2.33E-07,1.90E-09,2.11E-18,8.89E-07,9.631316554,0.4107085176
1641,2.67E-05,0.5434174971,0.0111951796,2.06E-09,34521.8461,1.97E-08,1.01E-09,1.78E-18,7.31E-07,17.19767442,7.977066384
1642,7.17E-05,0.8927754823,0.06285654262,3.72E-09,7686.619183,1.94E-07,1.30E-09,2.03E-18,9.09E-07,9.459901515,0.2392934781
1643,8.67E-05,0.5164286985,0.03618822777,3.44E-09,43263.11712,1.67E-07,2.44E-09,3.94E-18,3.98E-07,9.596315686,0.3757076491
1644,1.65E-05,0.8626125613,0.05298511759,4.33E-09,30942.50581,3.99E-07,7.72E-10,3.88E-18,6.35E-07,9.282406971,0.06179893402
1645,5.62E-05,0.6406334345,0.06863896163,4.43E-09,41610.25746,3.22E-07,2.00E-09,1.15E-18,3.52E-07,10.97424461,1.753636575
1646,6.40E-05,0.7358431659,0.06337813206,3.35E-09,9330.61988,2.59E-07,1.77E-09,2.68E-18,3.03E-07,9.31112082,0.09051278285
1647,3.62E-05,0.6306681519,0.03318528926,1.60E-09,47130.65979,3.02E-08,2.98E-09,3.27E-18,8.15E-07,12.77912235,3.558514316
1648,1.57E-05,0.7183462459,0.02148737285,2.81E-09,34947.5445,2.99E-07,1.29E-09,3.11E-18,9.62E-07,10.09645716,0.8758491222
1649,3.80E-05,0.7180849485,0.07152004273,4.08E-09,46985.05289,2.60E-07,2.67E-09,2.10E-18,3.13E-07,9.784728864,0.5641208268
1650,6.16E-05,0.8947137381,0.02898086863,2.10E-09,14712.48894,1.73E-07,1.01E-09,3.01E-18,3.27E-07,10.84744121,1.62683317
1651,7.60E-05,0.5893395447,0.05667685624,4.64E-09,35832.73786,1.69E-07,1.52E-09,2.00E-18,6.99E-07,9.885868196,0.6652601594
1652,5.18E-05,0.8177493512,0.03781305408,4.92E-09,7363.694353,1.20E-07,1.96E-09,1.11E-18,5.43E-07,9.68358288,0.4629748429
1653,1.67E-05,0.8968834104,0.05363009722,2.09E-09,43572.35666,3.86E-07,2.28E-09,3.48E-18,5.84E-07,10.32531988,1.104711847
1654,3.00E-05,0.8915553292,0.02235528909,4.69E-09,45434.65948,1.37E-07,2.52E-09,1.36E-18,9.33E-07,10.57608932,1.355481279
1655,3.90E-05,0.6238286624,0.07073404928,2.31E-09,45554.69701,3.11E-07,6.67E-10,2.49E-18,8.09E-07,12.0443128,2.823704761
1656,8.28E-05,0.5627153079,0.02700820957,2.02E-09,9284.280392,1.54E-09,2.88E-09,1.92E-18,8.06E-07,14.41139295,5.190784909
1657,5.36E-05,0.7626947961,0.05923636429,1.06E-09,47844.22978,1.11E-07,2.25E-09,2.87E-18,9.23E-07,15.16943337,5.948825329
1658,3.88E-05,0.6375508302,0.02068758409,6.82E-10,8857.873782,8.09E-08,1.54E-09,1.81E-18,4.53E-07,19.36481779,10.14420975
1659,8.79E-05,0.8505338735,0.04277310702,3.95E-09,10189.66005,2.41E-07,1.28E-09,3.32E-18,9.05E-07,9.455912826,0.2353047895
1660,9.85E-05,0.8765584147,0.02418855443,2.09E-09,46740.83684,3.17E-07,3.37E-10,2.37E-18,6.10E-07,13.72859832,4.507990281
1661,8.59E-05,0.874894307,0.03185658616,4.08E-09,31160.12951,1.51E-07,2.36E-09,3.68E-18,6.83E-07,9.498958758,0.2783507212
1662,6.85E-05,0.528639935,0.06626355852,4.05E-09,24109.44337,3.70E-07,7.33E-10,1.42E-18,6.97E-07,11.07452891,1.853920871
1663,9.29E-05,0.8759346144,0.01975173464,9.22E-10,36270.36149,2.86E-09,1.64E-09,2.28E-18,3.38E-07,19.29458669,10.07397865
1664,5.65E-05,0.5760007801,0.0220695126,3.17E-09,27383.12226,1.29E-07,1.81E-09,1.87E-18,9.01E-07,11.13930893,1.918700888
1665,9.18E-05,0.7611420677,0.06184439619,4.50E-09,15438.49734,3.54E-07,6.93E-10,1.97E-18,4.13E-07,9.826667424,0.6060593871
1666,8.44E-05,0.6894901552,0.04871530002,3.64E-09,43931.15984,8.67E-08,1.32E-09,1.40E-18,3.07E-07,12.52599335,3.305385309
1667,8.74E-05,0.6717379908,0.02218601391,7.23E-10,29488.79913,2.89E-07,1.15E-09,2.36E-18,8.98E-07,17.79186542,8.571257385
1668,9.16E-05,0.7593044488,0.02948619213,1.05E-09,45977.20561,4.00E-08,1.83E-09,2.46E-18,2.91E-07,17.45214769,8.231539649
