,Grain-size-ratio index,Grain Size (um),Operation Days,Heat Flux (W/cm2),Fission Rate (10^14 f/cm3/s),Coolant init Temp (C),Fuel Temp (C),Fission Density (10^21 f/cm3),Fuel Swelling (%),Fuel Gas Swelling (%)
13295,5,34.0,3,240.0,6,88,144.149880056002,0.1555200006214273,0.6317649941760591,0.0096849916903499
13296,5,34.0,4,240.0,6,88,144.1518761666527,0.2073600008285697,0.8459142120173341,0.0164742087030553
13297,5,34.0,5,240.0,6,88,144.2140284783776,0.2592000010357121,1.061210648143079,0.0244106440002306
13298,5,34.0,6,240.0,6,88,144.2153312398182,0.3110400012428545,1.277214773980975,0.0330547690095571
13299,5,34.0,7,240.0,6,88,144.216045892937,0.362880001449997,1.493728262069207,0.0422082562692191
13300,5,34.0,8,240.0,6,88,144.2179633174036,0.4147200016571394,1.71062192639245,0.0517419197638923
13301,5,34.0,9,240.0,6,88,144.2203133615488,0.4665600018642818,1.927789350987033,0.0615493435299065
13302,5,34.0,10,240.0,6,88,144.2231151264641,0.5184000020714241,2.145145416912319,0.0715454086266226
13303,5,34.0,11,240.0,6,88,144.2264903328169,0.5702400022785665,2.362606434317805,0.0816464252035387
13304,5,34.0,12,240.0,6,88,144.2312059134982,0.6220800024857089,2.580103346376585,0.09178333643375
13305,5,34.0,13,240.0,6,88,144.235707313877,0.6739200026928513,2.797586529701463,0.1019065189300577
13306,5,34.0,14,240.0,6,88,144.2410504952443,0.7257600028999937,3.015002529707472,0.1119625181074969
13307,5,34.0,15,240.0,6,88,144.2471996408402,0.7776000031071361,3.23230803018142,0.1219080177528756
13308,5,34.0,16,240.0,6,88,144.2540835980854,0.8294400033142785,3.449467520862263,0.1317075076051491
13309,5,34.0,17,240.0,6,88,144.2615382143071,0.8812800035214209,3.666458525967971,0.1413385118822883
13310,5,34.0,18,240.0,6,88,144.2695400032956,0.9331200037285632,3.883257169944198,0.1507771550299444
13311,5,34.0,19,240.0,6,88,144.2780701656777,0.9849600039357056,4.099851141751945,0.1600111260091217
13312,5,34.0,20,240.0,6,88,144.287058190327,1.036800004142848,4.316219690288388,0.1690196737169967
13313,5,34.0,21,240.0,6,88,144.2964460701285,1.08864000434999,4.532367121251842,0.1778071038518798
13314,5,34.0,22,240.0,6,88,144.3080989541415,1.140480004557133,4.748255111698548,0.1863350934700162
13315,5,34.0,23,240.0,6,88,144.3172995440591,1.192320004764275,4.963910648452869,0.1946306293957683
13316,5,34.0,24,240.0,6,88,144.3271134703961,1.244160004971418,5.179333176255517,0.2026931563698452
13317,5,34.0,25,240.0,6,88,144.3373792262184,1.29600000517856,5.394532080256853,0.2105320595426104
13318,5,34.0,26,240.0,6,88,144.3479237961359,1.3478400053857031,5.609501238692792,0.2181412171499796
13319,5,34.0,27,240.0,6,88,144.3586571866078,1.3996800055928451,5.824257427175878,0.2255374048044967
13320,5,34.0,28,240.0,6,88,144.3695277994598,1.451520005799988,6.038799539724833,0.2327195165248813
13321,5,34.0,29,240.0,6,88,144.3805056014896,1.50336000600713,6.25313864709048,0.2396986230619571
13322,5,34.0,30,240.0,6,88,144.3915745672047,1.555200006214273,6.467248444356826,0.2464484194997338
13323,5,34.0,31,240.0,6,88,144.4027029066216,1.607040006421415,6.681128349348503,0.2529683236628425
13324,5,34.0,32,240.0,6,88,144.4154683106605,1.658880006628558,6.894783808371232,0.2592637818570001
13325,5,34.0,33,240.0,6,88,144.4260191455397,1.7107200068357,7.108250120423398,0.2653700930805973
13326,5,34.0,34,240.0,6,88,144.4368876000761,1.762560007042843,7.321527163350368,0.2712871351789969
13327,5,34.0,35,240.0,6,88,144.4479829612675,1.814400007249986,7.534638739220655,0.2770387102207132
13328,5,34.0,36,240.0,6,88,144.4591833072581,1.866240007457128,7.747582512510063,0.2826224826815528
13329,5,34.0,37,240.0,6,88,144.4704175302367,1.918080007664271,7.960368940710251,0.2880489100531703
13330,5,34.0,38,240.0,6,88,144.4816723355715,1.9699200078714127,8.173022335272623,0.2933423037869701
13331,5,34.0,39,240.0,6,88,144.4929528945456,2.021760008078556,8.391678581827918,0.3046385495136947
13332,5,34.0,40,240.0,6,88,144.5074095261892,2.0736000082856982,8.604157400338066,0.309757367195275
13333,5,34.0,41,240.0,6,88,144.5176626575293,2.125440008492841,8.816492003866033,0.3147319698946701
13334,5,34.0,42,240.0,6,88,144.5283163072879,2.177280008699983,9.028659360430002,0.3195393256300691
13335,5,34.0,43,240.0,6,88,144.5392729810298,2.229120008907126,9.240730035873243,0.3242500002447425
13336,5,34.0,44,240.0,6,88,144.5503538209541,2.280960009114268,9.466334349838958,0.3424943133818837
13337,5,34.0,45,240.0,6,88,144.565934247618,2.332800009321411,9.678498753029336,0.3472987157436931
13338,5,34.0,46,240.0,6,88,144.5759654711986,2.384640009528553,9.89045935961205,0.3518993214978364
13339,5,34.0,47,240.0,6,88,144.5864118267962,2.436480009735696,10.10221356152418,0.3562935225813993
13340,5,34.0,48,240.0,6,88,144.5972051931352,2.488320009942838,10.33443792553485,0.3811578857634932
13341,5,34.0,49,240.0,6,88,144.6138680815168,2.5401600101499806,10.54648199459063,0.3858419539907046
13342,5,34.0,50,240.0,6,88,144.6236117885195,2.592000010357123,10.75828763109096,0.390287589662471
13343,5,34.0,51,240.0,6,88,144.6338351986653,2.643840010564266,10.99535616367632,0.4199961214192587
13344,5,34.0,52,240.0,6,88,144.6503825162744,2.695680010771408,11.20743828646698,0.4247182433813492
13345,5,34.0,53,240.0,6,88,144.6601637476697,2.7475200109785507,11.4487183544497,0.4586383105354974
13346,5,34.0,54,240.0,6,88,144.6777339658402,2.799360011185693,11.66111986883416,0.4636798240913861
13347,5,34.0,55,240.0,6,88,144.6868997136892,2.851200011392836,11.9057974511719,0.5009974056005595
13348,5,34.0,56,240.0,6,88,144.7037998928765,2.9030400115999777,12.11829476177046,0.5061347153705478
13349,5,34.0,57,240.0,6,88,144.7130957396942,2.954880011807121,12.36621130632,0.5466912590915131
13350,5,34.0,58,240.0,6,88,144.7298470750488,3.006720012014263,12.61694741984202,0.5900673717849702
13351,5,34.0,59,240.0,6,88,144.747436982366,3.058560012221406,12.87036697889031,0.6361269300046891
13352,5,34.0,60,240.0,6,88,144.7646368730626,3.110400012428549,13.12599006890648,0.6843900191922894
13353,5,34.0,61,240.0,6,88,144.7814630279997,3.162240012635691,13.38356957144494,0.7346095209021722
13354,5,34.0,62,240.0,6,88,144.7981809725183,3.214080012842834,13.64343925619798,0.7871192048266475
13355,5,34.0,63,240.0,6,88,144.8150121869487,3.265920013049976,13.90538677162658,0.84170671942668
13356,5,34.0,64,240.0,6,88,144.8319770036026,3.3177600132571192,14.21891327995305,0.947873226924578
13357,5,34.0,65,240.0,6,88,144.8586213534344,3.369600013464261,14.48587346146438,1.007473407607337
13358,5,34.0,66,240.0,6,88,144.8753119011253,3.421440013671404,14.80828409676928,1.12252404208366
13359,5,34.0,67,240.0,6,88,144.9024988404622,3.4732800138785462,15.08053207560329,1.187412020089102
13360,5,34.0,68,240.0,6,88,144.9194151895409,3.5251200140856893,15.41140901322607,1.31092895688331
13361,5,34.0,69,240.0,6,88,144.9474681959406,3.576960014292831,15.74776315468475,1.43992309751342
13362,5,34.0,70,240.0,6,88,144.9757683985023,3.628800014499974,16.0897329486493,1.574532890649406
13363,5,34.0,71,240.0,6,88,145.0040942414227,3.680640014707116,16.37296314099733,1.65040308216886
13364,5,34.0,72,240.0,6,88,145.0205211287874,3.7324800149142594,16.72270551870927,1.792785459052236
13365,5,34.0,73,240.0,6,88,145.049179015809,3.784320015121401,17.07683066228853,1.939550601802929
13366,5,34.0,74,240.0,6,88,145.0784669585751,3.836160015328544,17.43624852783836,2.091608466524181
13367,5,34.0,75,240.0,6,88,145.1083278202284,3.888000015535686,17.79998668545694,2.247986623314196
13368,5,34.0,76,240.0,6,88,145.1387702694083,3.9398400157428286,18.16881466500645,2.409454602035133
13369,5,34.0,77,240.0,6,88,145.1699297064232,3.991680015949971,18.54139218567351,2.574672121873617
13370,5,34.0,78,240.0,6,88,145.201619628717,4.043520016157114,18.84063114654119,2.666551081912732
13371,5,34.0,79,240.0,6,88,145.2195562670329,4.095360016364256,19.30145328811726,2.920013222660231
13372,5,34.0,80,240.0,6,88,145.2662918855816,4.147200016571399,19.68846195726935,3.09966189098376
13373,5,34.0,81,240.0,6,88,145.2993511011779,4.19904001677854,20.08091082953643,3.284750762422265
13374,5,34.0,82,240.0,6,88,145.3325719393787,4.250880016985684,20.47784020950304,3.474320141560298
13375,5,34.0,83,240.0,6,88,145.3665099592654,4.302720017192826,20.87988047859131,3.66900040982001
13376,5,34.0,84,240.0,6,88,145.4010704031778,4.354560017399969,21.28550194077087,3.867261871170998
13377,5,34.0,85,240.0,6,88,145.4360631627793,4.406400017607111,21.69640761108164,4.070807540653195
13378,5,34.0,86,240.0,6,88,145.4717587586584,4.458240017814254,22.11180464182426,4.278844570567243
13379,5,34.0,87,240.0,6,88,145.5080293040183,4.510080018021397,22.53169187402068,4.49137180193509
13380,5,34.0,88,240.0,6,88,145.5449526621044,4.561920018228539,22.95563920435923,4.707959131445073
13381,5,34.0,89,240.0,6,88,145.582915456636,4.613760018435682,23.28171697248631,4.82667689874358
13382,5,34.0,90,240.0,6,88,145.6038395183842,4.665600018642824,23.7143677176386,5.051967643067302
13383,5,34.0,91,240.0,6,88,145.6432780493314,4.717440018849967,24.15193930541876,5.282179230018892
13384,5,34.0,92,240.0,6,88,145.6838828826639,4.769280019057109,24.59493817364974,5.517818097421306
13385,5,34.0,93,240.0,6,88,145.7250947286236,4.82112001926425,25.04339273097958,5.75891265392257
13386,5,34.0,94,240.0,6,88,145.7668623127931,4.8729600194713925,25.50041066652238,6.008570588636813
13387,5,34.0,95,240.0,6,88,145.8092100941826,4.924800019678535,25.96050355053683,6.261303471822692
13388,5,34.0,96,240.0,6,88,145.8522050350346,4.976640019885677,26.42595773874039,6.519397659197677
13389,5,34.0,97,240.0,6,88,145.8959031657861,5.028480020092818,26.77451759288696,6.660597512515682
13390,5,34.0,98,240.0,6,88,145.9193630724026,5.08032002029996,27.2486435265446,6.927363445344755
13391,5,34.0,99,240.0,6,88,145.9645883159487,5.132160020507103,27.72829782232336,7.199657740294954
13392,5,34.0,100,240.0,6,88,146.0112925595512,5.184000020714245,28.08379623859924,7.347796155742267
13393,5,34.0,101,240.0,6,88,146.0364063539454,5.235840020921387,28.57348759441107,7.630127510725528
13394,5,34.0,102,240.0,6,88,146.0842191519021,5.287680021128528,29.06928793318059,7.918567848666474
13395,5,34.0,103,240.0,6,88,146.1333991880158,5.33952002133567,29.57196367408802,8.213883588745336
13396,5,34.0,104,240.0,6,88,146.1830642013291,5.391360021542813,30.08106871887187,8.515628632700624
13397,5,34.0,105,240.0,6,88,146.2335849362925,5.443200021749955,30.59660375004959,8.823803663049771
13398,5,34.0,106,240.0,6,88,146.2850351541271,5.495040021957096,30.9709116484748,8.990751560646412
13399,5,34.0,107,240.0,6,88,146.3120286643937,5.546880022164238,31.49634735971954,9.30882727106258
13400,5,34.0,108,240.0,6,88,146.364876030418,5.5987200223713804,32.0267423244611,9.631862234975577
13401,5,34.0,109,240.0,6,88,146.4193987228694,5.650560022578523,32.41028486861906,9.80804477830496
13402,5,34.0,110,240.0,6,88,146.4482969908577,5.702400022785665,32.9532058714341,10.14360578029144
13403,5,34.0,111,240.0,6,88,146.5043472098847,5.754240022992806,33.50177410670383,10.4848140147326
13404,5,34.0,112,240.0,6,88,146.562030740396,5.806080023199948,33.89591116732399,10.67159107452419
13405,5,34.0,113,240.0,6,88,146.5924289376807,5.8579200234070905,34.45640515070758,11.02472505707922
13406,5,34.0,114,240.0,6,88,146.650984265208,5.909760023614233,35.02314912471923,11.38410903026229
13407,5,34.0,115,240.0,6,88,146.7109668877753,5.961600023821375,35.5984054329142,11.75200533762869
13408,5,34.0,116,240.0,6,88,146.7718578213423,6.013440024028516,36.00500156627073,11.95124147015666
13409,5,34.0,117,240.0,6,88,146.8037659600327,6.065280024235658,36.58994822624962,12.32882812930698
13410,5,34.0,118,240.0,6,88,146.866274750458,6.117120024442801,37.18212992461736,12.71364982684617
13411,5,34.0,119,240.0,6,88,146.931016897127,6.168960024649943,37.59844677061758,12.92260667201781
13412,5,34.0,120,240.0,6,88,146.964806619937,6.220800024857084,38.20428580583198,13.32108570640364
13413,5,34.0,121,240.0,6,88,147.0313046146526,6.272640025064226,38.6255979009385,13.53503780068159
13414,5,34.0,122,240.0,6,88,147.0666805508738,6.324480025271368,39.24365466094824,13.94573455986276
13415,5,34.0,123,240.0,6,88,147.1348915539799,6.376320025478511,39.86875753572741,14.36347743381337
13416,5,34.0,124,240.0,6,88,147.2047918993247,6.428160025685653,40.50300572222434,14.79036561948172
13417,5,34.0,125,240.0,6,88,147.2756676543136,6.480000025892794,40.94173269393405,15.02173259036287
13418,5,34.0,126,240.0,6,88,147.312390865732,6.531840026099936,41.58974116872618,15.46238106432644
13419,5,34.0,127,240.0,6,88,147.3853008016108,6.583680026307079,42.24299384532604,15.90827374009773
13420,5,34.0,128,240.0,6,88,147.460621769921,6.635520026514221,42.69159033795619,16.14951023189931
13421,5,34.0,129,240.0,6,88,147.4993235928044,6.687360026721362,43.36125610371514,16.6118159968297
13422,5,34.0,130,240.0,6,88,147.5771149713395,6.739200026928504,43.81576783837715,16.85896773066313
13423,5,34.0,131,240.0,6,88,147.6176969527558,6.791040027135646,44.49860983569256,17.33444972714997
13424,5,34.0,132,240.0,6,88,147.6978032350006,6.8428800273427886,44.96189940166042,17.59037929228927
13425,5,34.0,133,240.0,6,88,147.7397120337668,6.894720027549931,45.66015547917444,18.08127536897473
13426,5,34.0,134,240.0,6,88,147.8217402652001,6.946560027757072,46.36535611341008,18.57911600238178
13427,5,34.0,135,240.0,6,88,147.9058440557476,6.998400027964214,47.08240812360368,19.08880801174682
