dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,C1,C2,C3,C4,C5,C6,Porosity,Fuel_Swelling
7.43E-05,0.57658718,0.076873421,2.80E-09,18270.95762,3.81E-07,1.97E-09,1.01E-18,4.83E-07,0.962462804,2.307403115,6.53615615,7.249748701,1.133767857,0.000789654,2.721624639,12.46714748
9.66E-05,0.654065018,0.040575945,2.84E-09,9702.973664,1.39E-07,2.05E-09,1.40E-18,7.88E-07,2.375592736,9.746821033,16.26989957,1.989201904,0.000450389,2.56E-14,1.900815951,11.42446309
5.75E-05,0.635037773,0.047129495,8.27E-10,10267.27721,2.95E-07,5.75E-10,3.29E-18,2.95E-07,0.68386526,1.317978104,2.656369487,5.214385776,4.278810502,0.489081225,4.836240601,15.25099218
9.27E-05,0.884816878,0.026795578,4.66E-09,8655.972639,2.26E-08,1.66E-09,1.35E-18,6.81E-07,5.279566992,23.48027489,6.896407262,0.001013044,1.76E-13,2.04E-43,0.813416777,10.15282727
7.70E-05,0.698735103,0.058924748,4.54E-09,36133.97421,3.02E-07,2.73E-09,3.69E-18,8.29E-07,1.473458033,1.28E-06,1.58E-12,2.67E-34,0,0,0.134620382,9.367842764
2.01E-05,0.814452532,0.01989184,4.31E-09,21992.41556,3.34E-07,6.17E-10,1.14E-18,9.42E-07,0.426105973,1.146386335,5.005447204,7.084179104,0.60915331,0.00043221,1.880034217,11.410727
4.91E-05,0.561821178,0.074211879,4.92E-09,38876.28933,3.39E-07,1.49E-09,3.64E-18,9.20E-07,5.968290516,0.000535322,1.23E-09,3.45E-24,0,0,0.033548937,9.257263559
2.02E-05,0.761973138,0.06842863,4.39E-09,10333.55905,2.55E-07,2.69E-09,1.15E-18,2.90E-07,9.361118287,18.62607905,2.319915877,0.006518741,2.31E-09,3.64E-33,0.173436777,9.732072868
2.10E-05,0.860599103,0.054836616,2.08E-09,10452.1505,2.15E-07,1.47E-09,2.88E-18,9.90E-07,3.375373963,17.67113912,8.318659255,0.043490392,2.54E-08,3.58E-31,0.621630088,10.17174861
6.87E-05,0.770342432,0.075487764,2.53E-09,25317.61888,8.63E-08,1.81E-09,3.66E-18,3.46E-07,5.053224439,18.15623838,3.577501568,7.55E-05,3.87E-16,0,0.312669452,9.724115168
4.82E-05,0.865702274,0.016416533,4.92E-09,12733.79502,3.82E-07,1.42E-09,3.51E-18,6.15E-07,6.20E-05,1.44E-10,2.13E-17,1.22E-41,0,0,0.06319804,9.289678512
6.84E-05,0.898449524,0.03561456,4.15E-09,21273.80578,3.14E-07,4.60E-10,1.20E-18,5.78E-07,0.346722041,0.898832448,3.616901257,7.153484935,1.269555873,0.002294384,2.190664867,11.77972585
6.32E-05,0.711455286,0.061367019,1.82E-09,8333.898168,1.90E-07,7.39E-10,3.47E-18,9.02E-07,1.640143578,10.53615148,13.63188464,0.458276639,2.20E-06,1.65E-27,1.179602866,10.62428997
1.72E-05,0.710025344,0.011935893,1.14E-09,19876.40957,9.81E-08,1.00E-09,1.37E-18,3.02E-07,0.57586856,1.05532682,1.913063407,3.634891897,4.303285417,1.685429993,6.723258372,17.92617145
7.15E-05,0.55270264,0.050646054,3.26E-09,47538.2013,3.27E-07,1.65E-09,2.21E-18,8.98E-07,0.723784854,5.068243966,10.46238003,1.144246609,0.000683015,4.35E-10,1.184829192,10.57688906
6.80E-05,0.5437278,0.03825616,2.90E-09,20883.21798,1.39E-07,1.77E-09,3.72E-18,5.55E-07,17.90159658,8.628219045,0.009868659,4.54E-06,1.66E-10,3.43E-35,0.259642614,9.538837788
8.68E-05,0.68566567,0.017100236,4.80E-09,32144.93221,3.64E-07,1.05E-09,2.00E-18,3.49E-07,3.143350777,11.21783358,2.473832728,0.006475185,3.16E-08,3.00E-30,0.578737935,10.00311769
1.17E-05,0.8569986,0.072978581,3.72E-09,31473.84931,4.73E-08,2.47E-09,1.41E-18,4.34E-07,1.200287691,3.955362815,14.69890234,5.118822221,0.00389452,8.02E-12,1.992281851,11.55509793
2.49E-05,0.894401163,0.053007946,4.63E-09,28004.12499,3.85E-07,1.35E-09,3.77E-18,7.69E-07,3.861567232,4.11E-05,1.21E-10,1.77E-31,0,0,3.20887E-05,9.222204421
3.57E-05,0.848688215,0.011477472,3.95E-09,28195.40837,2.99E-07,1.15E-09,2.74E-18,9.41E-07,7.714538388,11.39802807,0.317319057,4.92E-05,3.14E-15,0,0.024481928,9.572431071
4.38E-05,0.656850378,0.036975193,3.54E-09,16450.11144,2.12E-07,5.99E-10,2.97E-18,9.99E-07,4.189165683,13.0794807,2.339442385,0.000683666,6.28E-11,2.63E-35,0.234018767,9.736401335
2.67E-05,0.880035984,0.065005345,8.65E-10,49822.35699,3.61E-07,1.02E-09,4.00E-18,9.75E-07,0.318841164,0.719809718,1.779036026,4.60369393,6.144979162,0.942140445,4.372892048,14.62422195
4.89E-05,0.541250917,0.075342078,6.14E-10,30765.32579,2.88E-07,1.09E-09,1.74E-18,3.65E-07,0.491743854,0.877459491,1.413614109,2.019044937,2.400552835,1.458452763,7.06469834,18.54366537
8.36E-05,0.737508729,0.012042217,4.55E-09,40732.58008,8.61E-08,9.63E-10,1.28E-18,9.00E-07,0.431045237,1.137574033,5.042950079,8.418669143,0.795605478,3.71E-05,2.564260926,12.21533235
9.01E-05,0.689149367,0.043060956,4.01E-09,46604.4302,1.85E-07,1.55E-09,3.75E-18,8.31E-07,14.11173688,4.205997614,0.0003841,1.94E-10,1.12E-32,0,0.267300968,9.534154393
1.99E-05,0.531820197,0.05431868,3.07E-09,42916.30335,2.04E-07,1.04E-09,1.68E-18,5.94E-07,0.408723383,0.99290278,3.719228203,7.165698251,1.601932411,0.000685097,2.419730748,12.08361824
1.38E-05,0.808902181,0.046525733,3.96E-09,41805.80534,2.71E-07,3.00E-09,1.99E-18,3.40E-07,5.134298395,14.4592,2.632546404,0.004627608,2.56E-09,1.25E-32,0.195404253,9.795032991
7.50E-05,0.547225111,0.075594579,3.88E-09,8521.589683,3.99E-07,1.99E-09,1.96E-18,4.75E-07,20.69426985,1.887438635,0.003959503,2.17E-08,4.57E-30,0,0.095135683,9.357354672
3.35E-05,0.779018738,0.01448599,3.47E-09,41373.928,1.31E-07,2.98E-09,1.64E-18,2.59E-07,1.178470965,5.933013158,13.48873669,2.261981006,0.000763324,3.53E-13,1.394466125,10.91469109
6.96E-05,0.818130352,0.065510725,3.93E-09,47448.46355,2.82E-07,4.49E-10,1.79E-18,3.48E-07,0.212881636,0.553180605,2.750121927,6.395527513,1.135379088,0.001026848,1.887915596,11.41244298
7.90E-05,0.724214111,0.010087016,1.62E-09,45628.70275,8.27E-08,1.39E-09,2.27E-18,9.70E-07,0.457412236,0.98878175,2.416090524,6.135480665,5.578727482,0.330636212,4.716118029,15.01818988
5.56E-05,0.637656044,0.078554408,4.73E-09,7072.132703,1.45E-07,8.58E-10,1.20E-18,6.86E-07,2.540417395,14.50931306,8.507998734,0.137191348,1.94E-06,1.52E-27,0.690382923,10.21062708
4.24E-05,0.838657696,0.050392095,4.17E-09,7866.365568,3.49E-07,2.81E-09,2.47E-18,7.14E-07,0.124269063,3.06E-05,9.93E-11,3.18E-32,0,0,5.99894E-06,9.220617238
6.24E-05,0.572527323,0.039224386,1.58E-09,30973.25032,2.66E-07,1.24E-09,1.63E-18,8.71E-07,0.508088204,0.976040875,1.91701607,3.792002515,3.835766193,0.766681086,4.801323645,15.23122389
3.09E-05,0.827241788,0.055384055,3.96E-09,28055.11703,2.35E-07,1.73E-09,2.41E-18,3.11E-07,8.886142319,12.91860178,0.416556637,6.31E-05,2.76E-15,0,0.031682047,9.578517828
8.81E-05,0.507766892,0.053410954,3.22E-09,28732.47181,1.40E-07,2.07E-09,2.33E-18,5.52E-07,2.208177341,14.63209001,7.391269269,0.037853982,1.65E-07,9.94E-10,0.807829265,10.17223824
8.87E-05,0.592036422,0.035862677,7.90E-10,16551.13921,4.22E-08,2.70E-09,3.99E-18,8.79E-07,1.856304594,3.21642739,5.168368441,6.60164605,2.357849232,0.036777456,5.178533502,15.6203452
4.50E-05,0.743402622,0.016776102,4.65E-09,27535.58457,1.59E-07,9.13E-10,2.14E-18,7.73E-07,2.342757882,12.34678041,3.979267362,0.007460456,6.19E-09,1.08E-31,0.372762049,9.877702637
7.44E-05,0.781210027,0.014354795,2.20E-09,37374.23307,3.85E-07,8.90E-10,1.73E-18,9.16E-07,0.339931488,0.809835623,2.211220101,6.266310018,4.117687608,0.106345747,3.359172088,13.24787086
7.60E-05,0.756773813,0.056970598,3.19E-09,33389.22635,1.66E-07,2.96E-09,3.94E-18,3.66E-07,18.96651576,1.268155425,5.33E-06,2.59E-17,0,0,0.129567882,9.362308692
4.33E-05,0.558540473,0.077192985,3.02E-09,17074.84661,4.44E-08,6.69E-10,1.13E-18,6.84E-07,0.614935509,1.173738539,2.165836892,4.039324146,3.836092657,0.503902898,4.456293334,14.73499565
3.25E-05,0.636358818,0.045636984,2.31E-09,16721.30087,3.34E-07,4.27E-10,2.53E-18,7.85E-07,0.455852603,1.247945643,6.234096529,7.43955784,0.348971642,1.10E-05,1.92527754,11.46936649
5.05E-05,0.820299643,0.015984201,3.89E-09,48260.2147,8.34E-08,7.79E-10,1.19E-18,3.34E-07,0.284803189,0.671186046,1.801197959,5.71199436,4.869957259,0.143938263,3.36929152,13.27944002
7.12E-05,0.518376642,0.067548936,3.71E-09,46148.03719,2.96E-07,1.04E-09,3.44E-18,2.55E-07,4.592952713,11.16450854,0.915433346,7.89E-05,2.88E-07,3.16E-10,0.211022897,9.658533474
3.02E-05,0.816404986,0.011889506,3.25E-09,25735.84896,1.66E-07,9.05E-10,3.71E-18,8.47E-07,6.267367848,13.52207336,0.726933963,6.78E-06,3.34E-19,0,0.054861046,9.550758008
5.34E-05,0.819521251,0.071208714,2.88E-09,32913.54805,1.92E-07,1.77E-09,1.56E-18,9.33E-07,0.74038755,2.013291569,8.001387086,8.398919257,0.371587661,1.08E-05,2.247809424,11.85905516
1.34E-05,0.855186092,0.0103044,3.63E-09,35815.87881,2.92E-07,1.28E-09,2.16E-18,7.32E-07,0.829393037,7.690398435,8.951307705,0.329868115,4.00E-05,6.57E-25,0.717462521,10.25854354
6.38E-05,0.528084558,0.024309452,1.15E-09,24865.65017,3.26E-07,8.94E-10,3.34E-18,5.86E-07,0.555078776,1.100277685,2.263208932,4.79011859,3.349877396,0.218311378,4.277765525,14.48353456
8.12E-05,0.75589845,0.011350639,2.44E-09,20147.31113,1.29E-07,2.74E-09,1.56E-18,9.61E-07,1.532415808,4.438216799,14.39030835,6.754321063,0.047486797,1.98E-08,2.64684691,12.32041908
4.47E-05,0.572070253,0.041300217,4.29E-09,39087.40362,1.38E-08,2.51E-09,3.82E-18,5.49E-07,21.07290373,2.474264672,1.77E-05,1.30E-24,0,0,0.103559148,9.333834435
5.25E-05,0.533755952,0.076533922,3.57E-09,23985.56947,1.29E-07,1.17E-09,1.59E-18,9.76E-07,0.789301254,2.732792085,10.76877186,4.812080853,0.020286136,4.51E-08,1.79326486,11.30733921
2.19E-05,0.539595643,0.073212773,4.36E-09,39967.55502,3.36E-08,2.31E-09,1.10E-18,8.22E-07,0.858773421,1.934270331,6.031179688,7.415651352,1.027852751,5.27E-07,2.744821789,12.48767748
3.81E-05,0.862092308,0.022107003,3.12E-09,6790.325445,3.67E-07,2.04E-09,1.41E-18,3.45E-07,6.75233277,19.25879199,5.348089374,0.035913322,1.31E-07,6.66E-30,0.402057023,9.925158923
7.19E-05,0.516461986,0.063716981,1.47E-09,33841.23342,1.91E-07,5.10E-10,2.68E-18,6.08E-07,0.322341992,0.624325178,1.171580825,2.239827014,3.360385579,1.177109271,4.730831,15.10223908
8.54E-05,0.88037684,0.055614008,1.84E-09,44251.59309,3.49E-07,1.58E-09,3.35E-18,5.44E-07,0.643988748,2.123481395,10.23793402,5.222009508,0.035727965,1.94E-08,1.843060588,11.35398393
7.58E-05,0.784447856,0.033390364,2.25E-09,15265.21375,2.30E-07,2.91E-09,3.10E-18,3.43E-07,14.7400718,17.29924412,0.54263887,1.88E-05,5.91E-25,0,0.276881205,9.663062649
4.67E-05,0.803936491,0.035542667,1.50E-09,24984.82297,2.55E-07,2.67E-09,1.32E-18,6.96E-07,0.856001974,1.939335618,4.832175242,8.392703993,4.292439772,0.231012178,4.187490365,14.39060711
2.95E-05,0.765304396,0.049613857,2.33E-09,42340.49819,3.15E-07,1.06E-09,3.39E-18,2.83E-07,0.569465083,3.317695949,10.45687231,2.384613396,0.001572232,2.11E-12,1.192521269,10.67822459
7.63E-05,0.793813713,0.04448322,9.45E-10,23628.39081,1.95E-07,1.35E-09,2.46E-18,4.00E-07,0.613823159,1.286289068,3.006065374,6.37370886,5.646030538,0.762644453,5.173388917,15.69542069
1.66E-05,0.564101855,0.055455208,2.89E-09,36196.29724,3.35E-07,1.86E-09,1.28E-18,8.42E-07,0.615227782,1.493712783,4.898686187,7.443197244,1.424371266,0.001404899,2.523061504,12.2187046
1.45E-05,0.726581814,0.025445053,4.67E-09,12850.31914,3.90E-07,7.71E-10,1.21E-18,4.00E-07,0.98551206,6.155152897,10.29347632,0.961797755,0.001846235,2.06E-11,0.930277731,10.41432081
4.64E-05,0.831981076,0.074260699,1.80E-09,38405.83876,1.86E-07,1.11E-09,3.47E-18,5.25E-07,0.547422439,1.495842626,7.4464434,8.300117433,0.203545537,2.64E-07,2.107211658,11.68297978
1.00E-05,0.620122759,0.077582443,4.54E-09,36041.21657,3.09E-07,1.13E-09,1.46E-18,6.00E-07,0.59470431,3.338630878,9.605065655,2.26981672,0.008472294,5.51E-09,1.113368873,10.5851708
8.66E-05,0.649629523,0.032495465,1.49E-09,7044.280714,3.37E-07,2.39E-09,1.78E-18,4.92E-07,2.48421841,6.582272153,13.94561005,5.601187336,0.064335383,3.60E-08,2.778450194,12.51183512
4.62E-05,0.903887154,0.045859845,1.93E-09,20917.10955,1.16E-07,2.21E-09,2.61E-18,7.54E-07,1.537461011,5.803779572,16.46255474,3.65390745,0.000617223,7.80E-14,1.861628482,11.41086468
6.23E-05,0.753662624,0.068328035,4.39E-09,36683.42643,3.73E-07,2.10E-09,3.60E-18,8.14E-07,5.886567847,0.000682507,4.86E-09,3.28E-29,0,0,0.046590434,9.271519103
2.60E-05,0.639552262,0.071453829,2.85E-09,30826.36411,6.90E-08,2.95E-09,3.15E-18,2.56E-07,8.095184737,19.426982,1.876745093,7.40E-06,9.55E-26,0,0.139142143,9.571589309
6.14E-05,0.811176656,0.075164693,3.42E-09,9199.433474,2.09E-07,2.60E-09,1.16E-18,8.45E-07,3.485556064,16.38918551,11.47137104,0.309153183,1.53E-05,5.00E-26,0.927519722,10.40115593
3.97E-05,0.520276688,0.032318448,1.68E-09,9517.015679,1.63E-07,6.59E-10,1.58E-18,4.15E-07,0.844083554,1.54478984,2.656799769,4.147374224,3.071450499,0.402005758,4.829847177,15.29616793
5.23E-05,0.628863188,0.037595154,6.54E-10,10456.24326,1.48E-07,1.78E-09,3.02E-18,3.26E-07,1.550175948,2.675861135,4.291635616,5.787930533,3.280216562,0.356914077,5.794564022,16.57036032
7.76E-05,0.733070595,0.019076434,1.93E-09,36761.55283,2.94E-07,8.75E-10,1.25E-18,8.96E-07,0.293396784,0.633517823,1.509676515,3.692290386,4.943714538,1.470808065,4.738513297,15.1140752
3.39E-05,0.730890209,0.020877462,4.00E-09,38163.06599,3.83E-07,1.31E-09,3.19E-18,9.93E-07,11.80377509,5.970581589,0.013539568,3.76E-07,3.35E-27,0,0.001558068,9.420663866
8.96E-05,0.888018344,0.078882448,9.64E-10,41233.69204,1.96E-07,1.81E-09,1.45E-18,4.10E-07,0.42976151,0.897743601,2.022666653,4.453307695,5.469914323,2.179239032,6.058623784,17.00514391
8.73E-05,0.833204234,0.021803228,1.38E-09,25936.90114,1.96E-07,2.78E-09,1.64E-18,9.26E-07,0.926087733,2.149946801,5.439721485,9.428432882,4.136355828,0.104402148,4.427700741,14.65610896
6.03E-05,0.759906625,0.031569826,3.97E-09,48442.32543,1.60E-07,3.52E-10,1.55E-18,3.13E-07,0.165802015,0.395515321,1.097584699,4.634263604,3.927635873,0.097024171,2.756902536,12.48645649
4.56E-05,0.637990839,0.051949375,2.54E-09,29709.09652,6.99E-09,2.01E-09,3.73E-18,7.59E-07,1.903390867,17.76712179,9.437134791,8.90E-05,1.65E-16,0,0.749222246,10.06818731
6.56E-05,0.64098179,0.03374478,1.85E-09,37808.1751,4.86E-08,2.03E-09,1.22E-18,7.92E-07,0.693817978,1.276902812,2.24138987,3.959786172,4.103557073,1.113664815,6.14014706,17.04566611
2.03E-05,0.681488473,0.041483962,2.66E-09,21685.11563,9.84E-08,1.87E-09,3.12E-18,5.20E-07,4.883605213,18.45624662,4.256964304,0.000396101,4.00E-14,0,0.314504797,9.809318607
3.56E-05,0.650415168,0.04481731,3.65E-09,22762.89995,1.09E-07,1.15E-09,3.49E-18,9.83E-07,15.17785989,8.133751655,0.006867186,2.90E-09,3.75E-31,0,0.001333582,9.320587479
8.20E-05,0.795628973,0.064225412,3.71E-09,35796.1499,1.93E-07,2.13E-09,3.97E-18,4.55E-07,15.32893481,0.206490578,3.58E-07,2.02E-19,0,0,0.108650596,9.339407562
5.76E-05,0.583537039,0.027387172,6.25E-10,38048.78152,1.81E-07,1.14E-09,1.20E-18,9.50E-07,0.413106298,0.742524984,1.216856533,1.816813236,2.397152127,1.698642702,8.243864255,20.39817156
8.97E-05,0.680810535,0.037703224,1.65E-09,30207.34604,3.92E-07,5.25E-10,3.61E-18,7.28E-07,0.335642417,0.858515706,3.452955029,8.067102137,1.514249195,0.000472424,2.620235487,12.29397497
6.54E-05,0.586788102,0.040791159,1.69E-09,25839.8963,3.22E-07,8.01E-10,2.99E-18,9.56E-07,0.497511818,1.24985847,4.880001026,8.306796229,1.197829218,0.000114009,2.689045309,12.39374445
4.43E-05,0.797619056,0.070996674,2.07E-09,36520.78717,9.56E-08,1.07E-09,3.16E-18,7.77E-07,0.580744817,1.58290774,7.979126985,8.597472579,0.122673554,3.32E-08,2.165310903,11.74861894
9.90E-05,0.579174106,0.07818331,4.48E-09,25554.96145,9.01E-08,1.91E-09,3.67E-18,3.74E-07,8.382998771,0.000319004,2.01E-11,2.25E-33,0,0,0.112386309,9.343497459
2.76E-05,0.764885727,0.064509536,8.97E-10,44039.11371,1.02E-07,1.63E-09,3.37E-18,6.34E-07,0.515076264,1.046744621,2.346503937,5.361964093,5.917661532,0.84996114,5.175745851,15.6826986
3.05E-05,0.658273346,0.026967677,1.33E-09,16264.73425,1.34E-07,5.32E-10,3.15E-18,5.29E-07,0.510705092,1.121034258,2.827667519,7.395301811,4.129906286,0.042982555,3.769261402,13.8120757
9.19E-05,0.823985796,0.063211653,3.62E-09,20086.20329,7.51E-08,2.26E-09,3.45E-18,6.30E-07,21.4689682,0.9010284,4.15E-07,4.66E-27,0,0,0.132287445,9.365287285
7.27E-05,0.578091215,0.01092667,1.44E-09,41979.77909,2.31E-08,2.43E-09,3.11E-18,7.86E-07,0.955160026,1.806133803,3.463912255,6.667979586,2.949647224,0.020165781,5.056089506,15.4060772
3.01E-05,0.853714424,0.071266149,4.35E-09,16227.18992,2.81E-08,1.50E-09,3.94E-18,7.27E-07,9.850813649,6.82E-07,4.07E-14,9.89E-38,0,0,5.99071E-05,9.220715947
9.70E-05,0.830600092,0.076480672,7.48E-10,49009.86194,2.89E-07,2.85E-09,1.66E-18,5.11E-07,0.520853275,1.038740278,2.260284061,4.752910629,5.232409568,1.844214122,6.073347798,17.03571466
7.87E-05,0.666484205,0.03244413,3.40E-09,15826.01762,3.73E-07,1.71E-09,2.93E-18,9.98E-07,17.90400069,2.80358883,0.001729737,4.84E-09,9.93E-31,0,0.289317592,9.554295833
8.47E-05,0.640370189,0.059330414,1.28E-09,38969.79041,5.93E-08,2.86E-09,3.99E-18,8.65E-07,1.099152374,2.731828683,10.06496021,9.203716397,0.185986969,9.87E-11,2.953008343,12.71217997
2.77E-05,0.705438788,0.024169804,3.85E-09,24417.30818,3.08E-07,2.64E-09,1.21E-18,5.41E-07,1.45778412,7.345616434,12.47654824,1.365803367,0.001817676,1.31E-11,1.162409398,10.64913715
8.51E-05,0.776211317,0.046798738,3.51E-09,17638.34252,2.74E-07,2.28E-09,3.56E-18,8.43E-07,7.883253553,0.003446457,2.42E-08,2.05E-28,0,0,0.202759839,9.442516527
8.64E-05,0.771930309,0.035345768,2.67E-09,39783.33807,3.70E-07,2.29E-09,3.86E-18,6.52E-07,10.87323992,11.21737609,0.169599356,7.55E-06,2.49E-25,0,0.284898654,9.676391749
5.51E-05,0.610740847,0.05358853,2.31E-09,38007.11564,2.58E-07,2.76E-09,3.90E-18,8.64E-07,7.089874114,16.12203196,1.587823203,0.000118231,5.51E-15,0,0.224994374,9.670765829
7.35E-05,0.677349431,0.050112859,2.56E-09,9108.475504,3.03E-07,1.94E-09,1.96E-18,4.62E-07,4.858802286,18.65914631,6.8645328,0.049303421,1.07E-07,4.93E-30,0.698254716,10.09360715
3.99E-05,0.774908792,0.062826355,3.18E-09,7581.035765,2.71E-07,1.85E-09,3.54E-18,9.49E-07,3.455541602,0.000188937,4.43E-10,2.79E-31,0,0,3.04105E-05,9.220653747
8.70E-05,0.65926842,0.034947205,7.18E-10,16786.06683,8.17E-08,2.58E-09,3.02E-18,7.44E-07,1.508411499,2.627075458,4.32881589,6.158472757,3.588189115,0.348575541,6.098695668,16.92319245
9.30E-05,0.816880465,0.078848484,1.67E-09,32220.68662,2.71E-07,2.22E-09,2.55E-18,4.86E-07,0.899321794,2.435064483,9.082623275,9.024864261,0.339214092,3.32E-06,2.508145562,12.1768039
9.88E-05,0.504224158,0.068845648,4.09E-09,42097.08926,3.78E-07,1.45E-09,1.51E-18,6.15E-07,0.611785481,3.067783471,9.616894309,2.679711351,0.014654085,3.03E-08,1.390887834,10.81483371
5.46E-05,0.555133079,0.040990775,3.95E-09,48224.08383,2.00E-07,1.13E-09,2.94E-18,2.57E-07,2.525510689,11.55651351,3.038292346,0.001900434,3.01E-07,6.40E-29,0.399047368,9.823928427
5.82E-05,0.647115982,0.027184506,3.76E-09,49156.06073,3.48E-07,9.55E-10,1.85E-18,4.29E-07,0.39560694,1.410876749,7.734478136,4.251184441,0.06126045,6.70E-07,1.55323389,10.9996474
2.74E-05,0.704006027,0.020956545,1.57E-09,13400.1102,3.02E-07,8.33E-10,3.87E-18,4.95E-07,1.091820078,5.439540956,13.69178187,2.443355965,0.000453737,3.93E-14,1.441943639,10.95938513
5.54E-05,0.599910556,0.049067817,3.26E-09,39998.9929,1.81E-07,3.20E-10,2.24E-18,4.41E-07,0.195903794,0.489725001,1.863850019,6.626201699,2.045392171,0.002586267,2.296527039,11.90761824
5.79E-05,0.572940063,0.073914396,4.08E-09,29847.52009,1.44E-07,9.89E-10,3.31E-18,7.84E-07,10.91060128,9.15770144,0.0374012,7.48E-08,1.16E-28,0,0.069563253,9.437541864
3.60E-05,0.606842822,0.012762756,2.94E-09,45868.77539,2.70E-07,2.46E-09,2.17E-18,4.08E-07,0.993179226,6.183374869,11.90999801,1.214257535,0.00038524,8.48E-14,1.175534506,10.60771337
1.97E-05,0.791576102,0.051257561,8.58E-10,49732.57449,1.32E-07,1.98E-09,2.20E-18,9.36E-07,0.475173502,0.916366884,1.881846435,4.053188802,5.107430521,1.944308066,6.179032016,17.13035091
9.91E-05,0.587810207,0.046585547,4.33E-09,32469.39601,1.66E-09,2.93E-09,1.47E-18,7.18E-07,1.514407293,4.364427524,17.08403205,3.607757913,9.45E-06,1.77E-08,2.462089111,12.07955809
5.29E-05,0.584772444,0.047226866,3.60E-09,42385.94854,1.20E-07,2.63E-09,2.09E-18,3.06E-07,1.47637157,12.5624943,8.963261731,0.102664977,2.55E-07,4.31E-29,0.808324057,10.23279014
1.69E-05,0.840155741,0.068724854,1.40E-09,28490.17146,1.42E-07,4.92E-10,2.37E-18,7.32E-07,0.281302234,0.624023758,1.49465797,3.781890627,5.978749744,1.652367194,4.808288592,15.21339945
2.41E-05,0.876867579,0.070438725,2.81E-09,33154.79545,1.88E-07,1.59E-09,1.34E-18,6.51E-07,0.60519892,1.521318137,4.730958594,9.254731166,2.016498153,0.00317911,2.830783317,12.59970858
3.15E-05,0.686295625,0.013930508,9.09E-10,30194.45226,2.48E-07,4.67E-10,3.77E-18,5.10E-07,0.271952685,0.557480353,1.220171788,2.992287897,4.958583627,1.670218542,5.02709975,15.51720098
1.23E-05,0.783718909,0.065153695,1.89E-09,45792.67395,1.16E-07,1.14E-09,1.55E-18,7.35E-07,0.343761829,0.754259181,1.824490425,4.480235341,5.866570593,1.207590749,4.70443361,15.08985459
4.01E-05,0.684617137,0.048896615,1.35E-09,25210.45389,3.24E-07,2.30E-09,1.07E-18,3.82E-07,0.717866808,1.410787606,3.000860224,5.47591799,4.201345535,0.811099567,4.845663684,15.33478845
4.04E-05,0.799442251,0.0149621,4.40E-09,10989.59244,3.30E-07,9.85E-10,3.78E-18,6.98E-07,0.11165257,1.14E-07,1.13E-13,5.59E-36,0,0,0.016477472,9.238614313
7.98E-05,0.525561617,0.063154813,4.46E-09,38471.81582,1.52E-07,2.16E-09,2.91E-18,6.07E-07,16.29319336,3.537335966,0.000327406,2.96E-06,1.17E-08,1.67E-31,0.166960084,9.422338342
2.56E-05,0.643191211,0.050289827,2.24E-09,34070.76368,2.19E-07,7.35E-10,1.99E-18,3.10E-07,0.345917894,0.817600664,2.268085049,6.950849862,3.694008409,0.036700484,3.082609943,12.92425343
5.88E-05,0.621624961,0.031436833,1.88E-09,29365.9925,4.59E-08,2.91E-09,3.24E-18,3.21E-07,1.695624273,7.738474316,17.7962978,1.774607697,2.31E-06,1.41E-27,1.877306627,11.38990166
9.72E-05,0.794484745,0.052164785,2.40E-09,38381.82536,3.72E-07,2.12E-09,1.88E-18,4.59E-07,0.749589592,2.096435056,8.83515157,7.073754152,0.20971944,6.31E-06,2.214606935,11.80027217
3.73E-05,0.567721135,0.050553293,1.83E-09,43564.6941,3.62E-07,1.18E-09,2.92E-18,6.23E-07,0.452195637,1.157292249,4.852777868,7.97686247,0.999754923,0.000100758,2.319695932,11.9492185
4.12E-05,0.858669222,0.062530143,1.92E-09,41650.17383,9.27E-09,1.20E-09,2.32E-18,3.42E-07,0.510568246,1.167286072,2.956406647,7.890059624,6.621796056,0.030363967,4.41063918,14.5872066
3.20E-05,0.621549424,0.065282973,2.74E-09,21459.38828,2.17E-07,1.71E-09,1.94E-18,6.89E-07,1.221657486,5.850296827,13.47178714,2.427232799,0.00155134,2.38E-12,1.424561731,10.93920174
3.41E-05,0.851888808,0.05653328,2.69E-09,8098.09866,4.18E-08,2.01E-09,3.04E-18,5.06E-07,26.82246265,12.98001674,0.002862402,2.65E-10,7.62E-34,0,0.001293221,9.249196611
9.24E-05,0.821989908,0.016855296,2.26E-09,21568.79905,8.23E-09,2.57E-09,1.27E-18,9.12E-07,1.232174448,2.538060046,5.951909412,10.30787983,4.007468202,0.013764907,5.354131972,15.79895952
6.73E-05,0.699333815,0.066714447,4.18E-09,34205.01598,3.52E-07,2.48E-09,3.65E-18,3.55E-07,4.781003759,0.000220555,1.11E-09,3.54E-30,0,0,0.075871206,9.303539314
4.92E-05,0.749675398,0.048513491,2.08E-09,42755.89545,3.18E-07,1.31E-09,1.40E-18,3.00E-07,0.37569974,0.864706154,2.217499124,5.498569225,5.105907042,0.490570076,3.772153619,13.8334156
2.23E-05,0.868249106,0.047012266,6.34E-10,23211.54226,2.21E-07,2.52E-09,2.98E-18,3.36E-07,0.928017614,1.966083105,4.596636728,8.324096578,5.509502609,0.558940692,5.233761743,15.79198836
